date,open,high,low,close,volume
20171121,10050,10080,10020,10045,1065113
20171122,10090,10145,10080,10105,1085828
20171123,10120,10120,10060,10075,844473
20171124,10075,10100,10050,10100,1187356
20171127,10100,10105,9915,9925,1580152
20171128,9920,9970,9895,9940,2813229
20171129,9975,10000,9940,9960,1235645
20171130,9885,9915,9790,9800,1141143
20171201,9820,9830,9770,9790,878667
20171204,9820,9870,9785,9865,1826078
20171205,9865,9935,9865,9910,405507
20171206,9910,9910,9780,9780,841054
20171207,9785,9795,9710,9750,1263169
20171208,9780,9805,9745,9785,868271
20171211,9795,9800,9745,9790,970536
20171212,9770,9775,9735,9750,967740
20171213,9750,9835,9735,9820,1360808
20171214,9855,9970,9835,9890,1665512
20171215,9880,9890,9800,9820,2614309
20171218,9825,9850,9810,9830,1762448
20171219,9885,9910,9810,9835,1496604
20171220,9820,9855,9810,9815,1511012
20171221,9800,9800,9635,9635,2482439
20171222,9645,9695,9625,9685,1881811
20171226,9705,9735,9630,9630,2860460
20171227,9665,9740,9650,9735,2555817
20171228,9745,9895,9745,9895,717868
20180102,9910,9930,9870,9915,869954
20180103,9945,9980,9930,9960,915997
20180104,10005,10005,9875,9875,299462
20180105,9915,10005,9910,10005,806660
20180108,10070,10095,9990,10075,1138374
20180109,10075,10120,10000,10045,1890614
20180110,10065,10065,9965,9975,643199
20180111,9965,9980,9900,9925,1057044
20180112,9975,9975,9875,9945,1090017
20180115,9990,10005,9930,9965,280985
20180116,9970,10050,9945,10035,300835
20180117,10025,10045,9990,10020,441754
20180118,10065,10095,10005,10020,1339283
20180119,10025,10050,10005,10020,1051781
20180122,10000,10000,9885,9930,320481
20180123,9975,10060,9955,10060,372266
20180124,10055,10120,10055,10075,472164
20180125,10050,10185,10050,10160,422962
20180126,10160,10200,10135,10200,515614
20180129,10260,10325,10260,10290,362439
20180130,10275,10290,10150,10160,748217
20180131,10115,10300,10110,10165,954046
20180201,10175,10220,10135,10160,468425
20180202,10130,10130,9940,9960,799522
20180205,9835,9875,9775,9850,1946400
20180206,9655,9710,9525,9700,1984241
20180207,9810,9810,9455,9455,398247
20180208,9470,9565,9430,9515,157839
20180209,9275,9315,9240,9280,5072335
20180212,9330,9425,9290,9385,7250751
20180213,9450,9560,9405,9460,439506
20180214,9535,9590,9525,9575,208757
20180219,9705,9705,9575,9640,269469
20180220,9605,9605,9500,9530,519916
20180221,9475,9580,9465,9565,5127653
20180222,9510,9530,9470,9515,145998
20180223,9550,9655,9550,9650,370416
20180226,9670,9685,9625,9670,339018
20180227,9730,9760,9650,9650,275790
20180228,9615,9655,9515,9530,181691
20180302,9435,9435,9340,9390,304306
20180305,9390,9390,9265,9265,5257054
20180306,9365,9455,9365,9455,331037
20180307,9495,9565,9400,9470,416604
20180308,9530,9560,9470,9560,2469817
20180309,9615,9755,9585,9625,1060530
20180312,9765,9795,9725,9760,1604395
20180313,9765,9810,9750,9810,363193
20180314,9750,9805,9745,9805,114319
20180315,9810,9840,9735,9820,143886
20180316,9820,9825,9750,9820,88437
20180319,9800,9815,9725,9750,179834
20180320,9690,9785,9670,9785,2053458
20180321,9795,9820,9780,9805,1145493
20180322,9810,9890,9800,9840,2473622
20180323,9635,9655,9495,9510,8150524
20180326,9490,9590,9445,9590,11928607
20180327,9655,9665,9615,9640,3997069
20180328,9525,9535,9455,9505,1741951
20180329,9520,9605,9490,9590,2959377
20180330,9665,9680,9625,9625,3119363
20180402,9620,9690,9585,9590,211748
20180403,9500,9575,9475,9575,25372896
20180404,9580,9580,9415,9420,153686
20180405,9490,9595,9480,9565,72865
20180406,9485,9530,9460,9515,147423
20180409,9495,9590,9490,9580,892084
20180410,9540,9620,9465,9590,857200
20180411,9590,9620,9550,9555,3323067
20180412,9585,9610,9560,9560,2415401
20180413,9590,9630,9580,9620,914755
20180416,9655,9660,9600,9630,3152567
20180417,9635,9650,9595,9610,508887
20180418,9670,9750,9670,9725,122290
20180419,9760,9785,9725,9760,103119
20180420,9715,9745,9695,9700,155639
20180423,9670,9715,9670,9705,3771680
20180424,9705,9705,9605,9655,147532
20180425,9575,9595,9535,9590,95715
20180426,9615,9740,9610,9710,415745
20180427,9810,9860,9760,9800,732304
20180430,9835,9865,9805,9855,575487
20180502,9840,9840,9770,9770,733319
20180503,9765,9780,9730,9750,250547
20180504,9755,9755,9680,9680,1411367
20180508,9715,9750,9625,9640,1247410
20180509,9625,9650,9550,9605,722250
20180510,9650,9680,9630,9665,658614
20180511,9710,9765,9710,9735,325466
20180514,9755,9755,9690,9710,500216
20180515,9710,9720,9605,9625,686014
20180516,9580,9670,9580,9650,713642
20180517,9705,9705,9610,9615,13562
20180518,9630,9645,9615,9645,1047
20180521,9630,9680,9580,9665,103321
20180523,9655,9730,9655,9730,249144
20180524,9730,9730,9670,9700,796
20180525,9660,9735,9660,9715,124201
20180528,9750,9760,9730,9755,264314
20180529,9740,9740,9660,9665,379341
20180530,9610,9610,9395,9455,641387
20180531,9470,9510,9460,9505,184036
20180601,9485,9585,9465,9545,130941
20180604,9565,9615,9560,9605,20871
20180605,9605,9635,9545,9635,1199
20180607,9720,9740,9690,9715,195482
20180608,9680,9680,9605,9625,42416
20180611,9625,9700,9610,9700,266456
20180612,9700,9730,9670,9690,245488
20180614,9595,9620,9495,9520,1870850
20180615,9545,9545,9450,9450,144044
20180618,9455,9455,9305,9350,270070
20180619,9325,9340,9200,9230,459912
20180620,9265,9345,9230,9295,341947
20180621,9285,9300,9210,9215,1043610
20180622,9125,9285,9125,9285,417817
20180625,9270,9295,9190,9285,192246
20180626,9195,9285,9160,9265,252284
20180627,9255,9290,9230,9235,97936
20180628,9195,9200,9130,9155,436126
20180629,9155,9190,9065,9170,264058
20180702,9150,9180,8970,8975,285670
20180703,9030,9030,8915,8990,393901
20180704,8965,9020,8945,8960,256972
20180705,8975,8985,8880,8935,358424
20180706,8920,9035,8905,9010,190547
20180709,9000,9080,8980,9055,354576
20180710,9095,9120,9065,9075,283086
20180711,9010,9035,8940,9025,82220
20180712,9040,9090,9005,9040,17986
20180713,9110,9165,9105,9135,153761
20180716,9125,9170,9105,9115,132366
20180717,9105,9125,9075,9095,274480
20180718,9150,9185,9075,9075,100526
20180719,9120,9120,9060,9095,80122
20180720,9075,9100,9010,9100,317140
20180723,9090,9090,9010,9025,150887
20180724,9030,9060,8995,9050,33335
20180725,9105,9105,9030,9070,298761
20180726,9070,9125,9055,9095,193732
20180727,9115,9130,9080,9130,312165
20180730,9100,9125,9070,9105,73840
20180731,9110,9125,9080,9120,561188
20180801,9130,9190,9130,9160,843396
20180802,9135,9150,8975,8990,853051
20180803,8995,9060,8990,9060,428565
20180806,9060,9110,9040,9050,113194
20180807,9045,9110,9020,9110,389282
20180808,9120,9140,9100,9105,13774
20180809,9095,9115,9065,9110,245846
20180810,9075,9075,8985,9010,185333
20180813,8940,8955,8840,8895,74806
20180814,8895,8940,8885,8935,237176
20180816,8810,8850,8760,8845,200567
20180817,8840,8865,8820,8835,246669
20180820,8880,8905,8835,8840,282570
20180821,8840,8950,8830,8945,183161
20180822,8945,8995,8940,8975,127050
20180823,9000,9015,8960,9015,98502
20180824,8985,9065,8960,9045,477534
20180827,9090,9105,9055,9090,166949
20180828,9145,9145,9095,9095,315939
20180829,9110,9135,9095,9120,40903
20180830,9130,9180,9110,9135,58659
20180831,9090,9170,9075,9150,124478
20180903,9150,9150,9105,9110,117335
20180904,9115,9165,9095,9165,99487
20180905,9125,9130,9035,9040,33708
20180906,9015,9050,9000,9010,4611678
20180907,8950,9005,8915,8985,270116
20180910,8965,9010,8960,8990,178716
20180911,8990,9010,8935,8970,36427
20180912,8975,8975,8910,8950,133617
20180913,8970,8980,8945,8960,954757
20180914,9035,9115,9035,9105,78374
20180917,9085,9085,9005,9030,155490
20180918,8980,9080,8975,9070,228816
20180919,9115,9115,9050,9090,305268
20180920,9105,9205,9105,9170,7244737
20180921,9180,9200,9165,9200,7358388
20180927,9200,9295,9200,9260,7813983
20180928,9295,9305,9220,9225,360913
20181001,9245,9255,9190,9220,446307
20181002,9225,9230,9100,9100,476501
20181004,9100,9100,8955,8965,566976
20181005,8955,8975,8895,8945,595759
20181008,8920,8970,8910,8915,415487
20181010,8925,8925,8825,8855,384171
20181011,8650,8690,8480,8500,880361
20181012,8500,8630,8480,8580,675804
20181015,8545,8560,8495,8500,684839
20181016,8555,8585,8485,8505,384203
20181017,8610,8655,8570,8610,492519
20181018,8575,8600,8525,8530,504426
20181019,8470,8575,8420,8555,396248
20181022,8500,8600,8485,8580,283051
20181023,8515,8525,8330,8370,1280475
20181024,8435,8435,8320,8330,404238
20181025,8160,8220,8090,8220,1251219
20181026,8215,8215,8010,8080,821567
20181029,8125,8165,8000,8005,497651
20181030,7980,8130,7975,8080,412471
20181031,8090,8110,8025,8095,332771
20181101,8125,8200,8070,8070,503397
20181102,8165,8365,8165,8350,548207
20181105,8320,8320,8190,8265,164635
20181106,8330,8345,8245,8325,378608
20181107,8325,8400,8270,8285,380054
20181108,8430,8475,8365,8365,219245
20181109,8370,8370,8305,8320,370137
20181112,8250,8355,8240,8330,97547
20181113,8215,8290,8140,8290,192952
20181114,8275,8285,8235,8245,319803
20181115,8240,8320,8220,8310,416947
20181116,8365,8390,8320,8345,1841243
20181119,8345,8390,8325,8370,468827
20181120,8265,8310,8250,8290,408894
20181121,8175,8255,8150,8250,535083
20181122,8240,8265,8215,8235,259038
20181123,8225,8245,8140,8185,25028
20181126,8205,8300,8205,8300,439118
20181127,8310,8360,8270,8360,561264
20181128,8370,8400,8340,8395,8445628
20181129,8515,8525,8395,8415,155297
20181130,8430,8435,8320,8345,610281
20181203,8460,8510,8410,8475,226818
20181204,8445,8460,8360,8400,1611030
20181205,8290,8375,8290,8345,1050998
