date,open,high,low,close,volume
20230313,13380,13735,12970,12985,2410593
20230314,13100,13990,13030,13990,3816490
20230315,13415,13460,12960,13045,3308092
20230316,13120,13610,12920,13145,3823512
20230317,12715,13060,12670,12685,2255037
20230320,12850,12950,12525,12620,1951900
20230321,12460,12615,12305,12610,1406670
20230322,12310,12410,12160,12185,1248524
20230323,12410,12435,11720,12200,2117425
20230324,11995,12260,11925,11955,1850385
20230327,11900,12220,11800,11840,1629131
20230328,11840,12020,11795,11795,1145089
20230329,11805,11845,11395,11410,1361730
20230330,11305,11310,11030,11130,1569286
20230331,11130,11300,10975,10975,910687
20230403,10685,11025,10680,10895,2488612
20230404,10935,10990,10775,10875,1339217
20230405,10875,10945,10335,10335,1950106
20230406,10430,10600,10285,10465,2034007
20230407,10285,10375,9830,9830,2719666
20230410,9755,9825,9200,9280,3193157
20230411,9170,9450,8880,8965,2614382
20230412,9060,9350,9000,9340,2817987
20230413,9535,9685,9240,9350,2839165
20230414,9110,9175,8960,9045,1631433
20230417,9050,9300,9025,9035,1327527
20230418,9040,9270,9035,9075,1450596
20230419,9110,9210,9065,9210,1160406
20230420,9325,9860,9310,9800,3419300
20230421,9850,10250,9780,10205,4348232
20230424,10260,10650,10185,10590,3947612
20230425,10525,11115,10455,10875,6282600
20230426,10980,11070,10485,10905,5004439
20230427,10920,11110,10015,10075,4652055
20230428,9750,10255,9635,10115,5325648
20230502,10100,10100,9755,9800,3269956
20230503,10000,10420,9995,10365,3224829
20230504,10560,10565,10105,10240,3596763
20230508,9940,10400,9920,10380,3506016
20230509,10410,10865,10300,10615,5417420
20230510,10630,10920,10570,10830,3632728
20230511,10600,11240,10520,11170,3115695
20230512,11260,11325,10940,11195,3987263
20230515,11300,11690,11280,11350,4321257
20230516,11100,11300,10985,11120,3437371
20230517,11185,11200,10450,10485,2713664
20230518,10245,10670,10235,10580,1754187
20230519,10400,10665,10380,10445,2178495
20230522,10500,10600,10080,10090,2184415
20230523,10010,10060,9730,9825,2257405
20230524,9915,10070,9900,9960,2288594
20230525,9890,10315,9855,10230,2059351
20230526,10155,10370,9965,10290,2266548
20230530,10025,10240,9975,9975,1427319
20230531,10010,10030,9675,9760,1720344
20230601,9765,9820,9565,9585,1722887
20230602,9485,9610,9460,9525,853695
20230605,9460,9695,9445,9570,856386
20230607,9560,9560,9220,9235,1098951
20230608,9350,9490,9265,9440,1258682
20230609,9285,9285,8995,9060,1879067
20230612,8995,9160,8990,9010,933025
20230613,8800,8910,8605,8690,2033603
20230614,8650,9380,8545,9370,2895367
20230615,9195,9605,9010,9270,3967557
20230616,9100,9275,8970,8985,2233096
20230619,9000,9230,8940,8945,2542687
20230620,9050,9155,8895,9100,2635702
20230621,9100,9460,8990,9445,2605011
20230622,9590,9600,9245,9345,2276377
20230623,9260,9485,9210,9400,2348401
20230626,9440,9465,9180,9290,1531495
20230627,9405,9735,9355,9525,3611863
20230628,9410,9770,9340,9760,3125144
20230629,9665,9890,9580,9785,2531001
20230630,9730,9945,9420,9485,2603672
20230703,9330,9380,8730,8765,3455794
20230704,8705,8980,8640,8840,3260578
20230705,8860,8885,8570,8695,11824615
20230706,8695,9165,8695,9140,3649157
20230707,9200,9380,9110,9150,3693465
20230710,9095,9460,9080,9385,3226791
20230711,9220,9270,8810,8845,3005814
20230712,8885,9045,8840,8890,2759974
20230713,8780,8805,8540,8660,3165291
20230714,8450,8635,8410,8470,1881930
20230717,8500,8585,8405,8465,1786220
20230718,8420,8430,7860,7940,5172488
20230719,7800,7950,7480,7480,5560753
20230720,7690,7790,7325,7400,5111118
20230721,7680,7710,7135,7235,5271771
20230724,7225,7340,7045,7095,5613969
20230725,7090,7210,6535,6635,7231099
20230726,6545,7215,5815,7185,17865804
20230727,7145,7800,6980,7705,14915686
20230728,7790,7905,7065,7110,9043682
20230731,6970,6980,6555,6630,6794787
20230801,6500,6890,6335,6685,8725009
20230802,6855,7295,6695,7275,9444734
20230803,7195,7425,6850,6860,11670570
20230804,6845,7045,6810,7005,5754103
20230807,7135,7635,7110,7570,9077556
20230808,7470,7760,7420,7580,8967395
20230809,7590,7650,7095,7210,6330108
20230810,7320,7460,7085,7160,5714928
20230811,7155,7380,7095,7295,5750682
20230814,7395,7760,7380,7570,7145500
20230816,7740,7985,7615,7970,7011232
20230817,8030,8130,7550,7610,8384285
20230818,7730,7940,7650,7815,7902424
20230821,7685,7715,7335,7460,6494524
20230822,7240,7450,7210,7305,5456093
20230823,7365,7700,7360,7610,5298105
20230824,7335,7460,7200,7245,4751013
20230825,7540,7570,7225,7250,5894291
20230828,7090,7275,7065,7145,3240228
20230829,7115,7270,7020,7100,5079787
20230830,6920,7070,6920,7020,3335568
20230831,7000,7165,6930,7025,4173010
20230901,7060,7250,7045,7235,4734729
20230904,7315,7445,7210,7305,5543295
20230905,7350,7520,7330,7400,4726944
20230906,7355,7550,7260,7545,4845732
20230907,7630,7825,7470,7790,6646321
20230908,7745,7875,7605,7605,4804472
20230911,7530,7815,7525,7700,3849065
20230912,7580,7885,7540,7855,4183254
20230913,7880,8120,7840,8095,4567214
20230914,8005,8040,7750,7775,3739810
20230915,7770,7880,7710,7775,3603612
20230918,7965,8000,7785,7905,4021018
20230919,7915,8065,7800,8010,2749813
20230920,8010,8135,7895,7905,3879976
20230921,8025,8330,7940,8270,5384839
20230922,8425,8580,8270,8295,5775941
20230925,8290,8640,8250,8630,4179368
20230926,8595,8890,8550,8865,4859084
20230927,9035,9045,8560,8595,5048653
20231004,8850,9345,8840,9320,3324853
20231005,9005,9395,8850,9385,5508560
20231006,9315,9315,9015,9095,3955686
20231010,8900,9635,8890,9610,6152486
20231011,9310,9335,8840,8990,4781464
20231012,8795,8870,8500,8505,4821768
20231013,8610,8925,8535,8805,4317552
20231016,9095,9305,8895,8970,4965506
20231017,8790,8905,8630,8805,4256046
20231018,8915,9130,8815,9085,4015801
20231019,9485,9635,9390,9610,4299969
20231020,9890,10175,9660,9970,7579626
20231023,10010,10140,9795,10055,5106653
20231024,9820,10385,9400,9405,6985350
20231025,9305,9990,9305,9990,4661893
20231026,10655,10840,10370,10760,6481955
20231027,10475,10885,10120,10505,8323456
20231030,10515,10610,10125,10305,5429775
20231031,10205,11060,10205,11010,4886765
20231101,10765,11075,10540,11030,4145327
20231102,10435,10535,9750,9835,5811985
20231103,9605,10100,9595,9720,6020011
20231106,8765,9200,7020,7020,14013528
20231107,7120,7975,7010,7615,15674548
20231108,7645,8030,7430,8010,7107499
20231109,7885,8400,7875,8135,7201194
20231110,8485,8610,8350,8480,4568619
20231113,8210,8810,8205,8760,5444350
20231114,8590,8685,8185,8260,4224652
20231115,7730,8095,7685,7970,5385491
20231116,8005,8175,7845,8020,5234564
20231117,8115,8445,8100,8355,3994454
20231120,8425,8425,7845,7945,3575064
20231121,7835,8080,7825,7915,4593408
20231122,8120,8205,7980,8045,4087990
20231123,8045,8190,7940,7965,3506315
20231124,7965,8155,7950,8100,2859294
20231127,8120,8250,8035,8170,4351510
20231128,8105,8160,7905,7965,3215045
20231129,7940,8095,7775,7815,4410915
20231130,7900,7910,7605,7605,3667383
20231201,7760,7875,7605,7665,4444585
20231204,7600,7740,7410,7640,5436598
20231205,7715,7975,7655,7935,4972475
20231206,7855,7895,7655,7770,4218535
20231207,7800,8040,7785,7930,4058921
20231208,7775,7830,7415,7465,5027372
