date,open,high,low,close,volume
20180912,9690,9714,9491,9530,905791
20180913,9535,9598,9496,9496,710764
20180914,9627,9666,9549,9651,603295
20180917,9709,9768,9641,9705,505210
20180918,9646,9899,9637,9879,489558
20180919,9991,9991,9821,9865,511608
20180920,9850,9850,9685,9734,475043
20180921,9811,9811,9719,9811,562913
20180927,9807,10045,9773,9977,529874
20180928,9991,10083,9845,9928,482081
20181001,9957,10020,9855,9884,435142
20181002,9899,10006,9705,9729,457003
20181004,9734,9753,9418,9447,425745
20181005,9442,9442,9156,9258,463069
20181008,9195,9384,9156,9156,434008
20181010,9243,9243,8986,9097,444887
20181011,8835,8908,8675,8699,483588
20181012,8704,9161,8704,9093,517406
20181015,9146,9243,9083,9146,483634
20181016,9243,9272,9117,9180,397510
20181017,9321,9413,9248,9297,409631
20181018,9355,9360,9180,9204,544351
20181019,9151,9326,9039,9272,480341
20181022,9282,9535,9190,9535,634988
20181023,9476,9496,9073,9117,663921
20181024,9248,9267,8811,8937,583737
20181025,8714,9093,8617,9093,521513
20181026,9180,9238,8660,8869,589686
20181029,9000,9097,8699,8733,282189
20181030,8675,8913,8617,8864,264139
20181031,8869,8981,8762,8976,275023
20181101,9034,9107,8796,8796,290573
20181102,8937,9229,8937,9229,293562
20181105,9097,9156,8986,9131,261150
20181106,9185,9214,8995,9083,269772
20181107,9083,9151,8913,8957,233370
20181108,9078,9199,9034,9034,692148
20181109,9034,9093,8816,8816,258807
20181112,8757,8821,8704,8767,246648
20181113,8631,8835,8481,8835,257913
20181114,8806,8825,8714,8743,243298
20181115,8709,8864,8665,8864,187788
20181116,8869,8942,8801,8825,237621
20181119,8821,8952,8821,8884,277805
20181120,8811,8855,8631,8651,258339
20181121,8505,8685,8466,8685,277801
20181122,8685,8689,8568,8597,259390
20181123,8723,8723,8252,8257,335722
20181126,8272,8340,8213,8335,276435
20181127,8422,8466,8291,8432,307306
20181128,8456,8481,8291,8325,237223
20181129,8437,8481,8345,8345,243060
20181130,8422,8466,8374,8374,277879
20181203,8505,8728,8505,8709,260877
20181204,8728,8728,8578,8626,290102
20181205,8456,8544,8408,8495,203859
20181206,8495,8495,8218,8257,249641
20181207,8286,8364,8208,8281,271656
20181210,8165,8204,7970,8043,238345
20181211,8087,8102,8034,8053,377564
20181212,8116,8242,8116,8218,199314
20181213,8267,8398,8228,8320,231059
20181214,8345,8379,8106,8160,254837
20181217,8140,8194,8087,8145,231698
20181218,7980,8082,7917,7966,225829
20181219,7985,8286,7985,8252,273791
20181220,8184,8257,8087,8199,373677
20181221,8189,8471,8174,8422,252776
20181224,8379,8427,8301,8374,339310
20181226,8194,8369,8189,8340,344508
20181227,8563,8573,8403,8403,418583
20181228,8466,8510,8325,8403,276733
20190102,8476,8505,8072,8102,584569
20190103,8106,8136,7898,7907,599120
20190104,7849,7946,7757,7946,840779
20190107,8106,8364,8106,8315,733489
20190108,8383,8383,8252,8315,685468
20190109,8359,8549,8340,8529,785327
20190110,8534,8573,8466,8558,743612
20190111,8578,8621,8524,8553,695983
20190114,8534,8544,8432,8495,6858
20190115,8495,8670,8471,8626,14472
20190116,8665,8748,8626,8714,15189
20190117,8733,8743,8568,8578,13227
20190118,8621,8709,8612,8617,7804
20190121,8651,8675,8549,8607,47198
20190122,8689,8689,8539,8568,17041
20190123,8534,8631,8510,8587,3543
20190124,8544,8578,8510,8544,9146
20190125,8524,8835,8490,8825,96418
20190128,8869,8889,8762,8791,28869
20190129,8762,8811,8719,8806,14104
20190130,8850,8932,8772,8889,29287
20190131,8986,8986,8762,8782,19397
20190201,8782,8859,8782,8787,22182
20190207,8845,9034,8825,9029,95914
20190208,8966,9015,8864,8913,32361
20190211,8942,8961,8845,8918,9572
20190212,8927,8976,8869,8898,8957
20190213,8937,9005,8937,9000,28079
20190214,8971,9044,8889,9044,10931
20190215,9044,9044,8893,8957,12582
20190218,9000,9136,9000,9136,20269
20190219,9175,9297,9093,9258,119148
20190220,9292,9331,9224,9287,14956
20190221,9297,9311,9180,9209,12903
20190222,9199,9199,8942,9039,53536
20190225,9044,9107,9015,9097,40933
20190226,9117,9117,8991,9020,15129
20190227,9015,9054,8971,9049,9925
20190228,9078,9127,8923,8927,12820
20190304,9034,9073,8893,8932,40078
20190305,8908,8908,8670,8680,40168
20190306,8714,8787,8675,8743,12927
20190307,8767,8772,8587,8617,23461
20190308,8626,8670,8553,8617,27599
20190311,8607,8607,8422,8529,38970
20190312,8573,8636,8573,8612,35596
20190313,8587,8597,8500,8587,27221
20190314,8617,8646,8587,8631,13615
20190315,8612,8694,8602,8660,14203
20190318,8665,8675,8558,8568,25037
20190319,8583,8685,8583,8617,34624
20190320,8607,8607,8447,8544,41160
20190321,8665,8879,8665,8821,67838
20190322,8821,8855,8723,8757,20846
20190325,8553,8587,8456,8481,53111
20190326,8500,8515,8447,8471,12890
20190327,8471,8471,8388,8442,26443
20190328,8403,8403,8257,8272,27377
20190329,8272,8272,8087,8272,25248
20190401,8281,8432,8281,8417,28853
20190402,8432,8471,8379,8398,23275
20190403,8369,8534,8369,8529,26078
20190404,8539,8583,8476,8505,34930
20190405,8578,8578,8485,8534,23240
20190408,8539,8631,8539,8602,14013
20190409,8694,8694,8592,8665,11228
20190410,8636,8641,8539,8641,8465
20190411,8655,8699,8655,8665,18674
20190412,8655,8723,8626,8694,12072
20190415,8714,8748,8675,8689,12876
20190416,8680,8694,8626,8694,24471
20190417,8685,8743,8670,8699,6279
20190418,8728,8777,8578,8602,9196
20190419,8626,8626,8583,8607,11048
20190422,8626,8670,8568,8602,5046
20190423,8612,8617,8578,8612,4740
20190424,8592,8602,8456,8490,11215
20190425,8471,8485,8417,8456,7136
20190426,8442,8442,8330,8354,15272
20190429,8335,8448,8315,8448,6600
20190430,8462,8467,8330,8413,10571
20190502,8374,8472,8374,8462,17208
20190503,8467,8502,8433,8477,21049
20190507,8344,8369,8310,8335,12125
20190508,8231,8285,8231,8266,8072
20190509,8246,8246,7882,7892,41265
20190510,7872,8000,7764,7882,108128
20190513,7788,7852,7675,7685,54435
20190514,7567,7724,7537,7621,35957
20190515,7656,7911,7651,7902,9475
20190516,7892,7916,7719,7729,23488
20190517,7774,7862,7675,7690,8773
20190520,7734,7754,7508,7508,7558
20190521,7508,7616,7508,7567,6614
20190522,7646,7646,7567,7616,17366
20190523,7611,7611,7528,7587,10415
20190524,7513,7557,7464,7523,11551
20190527,7508,7616,7493,7547,8522
20190528,7503,7577,7478,7528,7237
20190529,7533,7533,7424,7459,15574
20190530,7523,7719,7523,7656,132980
20190531,7651,7754,7601,7724,16192
20190603,7670,7843,7656,7843,69739
20190604,7843,7985,7833,7966,104450
20190605,8039,8049,7852,7862,48871
20190607,7902,7946,7857,7892,53408
20190610,7961,7961,7872,7956,12490
20190611,7966,8034,7872,8005,36346
20190612,8005,8005,7902,7936,18692
20190613,7990,8084,7966,8064,65584
20190614,8044,8044,7936,7970,21946
20190617,7980,7980,7887,7887,25072
20190618,7892,7921,7857,7862,5916
20190619,7990,7995,7882,7936,6818
20190620,7956,8020,7941,8010,10372
20190621,8005,8005,7941,7951,11235
20190624,7970,7980,7902,7931,10633
20190625,7990,8064,7931,7951,14860
20190626,7926,7926,7857,7877,11402
20190627,7892,8000,7887,7980,17688
20190628,7980,8020,7951,8010,3597
20190701,8108,8138,8069,8118,17960
20190702,8118,8138,8069,8084,8041
20190703,8089,8226,8089,8143,23677
20190704,8187,8315,8187,8295,26880
20190705,8330,8330,8177,8251,31560
20190708,8216,8216,7970,7970,25885
20190709,7990,8015,7808,7818,15613
20190710,7862,7906,7793,7852,28188
20190711,7916,8010,7916,7990,7309
20190712,7970,8182,7970,8172,11425
20190715,8172,8246,8128,8236,21990
20190716,8266,8374,8266,8325,17782
20190717,8330,8344,8236,8295,35941
20190718,8295,8359,8226,8266,19203
20190719,8300,8339,8266,8315,7161
20190722,8315,8349,8275,8335,7085
20190723,8344,8399,8310,8320,20497
20190724,8310,8344,8207,8221,17028
20190725,8167,8167,7966,7970,64710
20190726,7936,7961,7847,7921,16639
20190729,7902,7902,7660,7700,34905
20190730,7700,7803,7695,7788,7063
20190731,7867,7921,7705,7882,196810
20190801,7818,7877,7759,7803,52473
20190802,7631,7828,7631,7769,41313
20190805,7749,7749,7439,7449,85429
20190806,7203,7488,7129,7277,57533
20190807,7311,7414,7267,7370,13898
20190808,7459,7518,7414,7488,9238
20190809,7567,7577,7503,7552,24489
20190812,7537,7621,7493,7582,3470
20190813,7513,7513,7419,7439,13598
20190814,7562,7626,7562,7626,26392
20190816,7473,7572,7473,7572,6290
20190819,7582,7616,7552,7592,25563
20190820,7596,7744,7596,7734,41868
20190821,7734,7749,7695,7724,14614
20190822,7719,7729,7631,7641,14363
20190823,7557,7754,7557,7739,9949
20190826,7596,7606,7518,7523,21264
20190827,7596,7636,7533,7557,8861
20190828,7572,7680,7572,7665,11975
20190829,7690,7705,7631,7646,7158
20190830,7734,7793,7710,7793,20030
20190902,7680,7729,7587,7724,28691
20190903,7675,7739,7665,7724,15057
20190904,7695,7724,7641,7724,26412
20190905,7734,7828,7734,7774,17887
20190906,7838,7838,7729,7759,20032
20190909,7769,7803,7675,7695,17518
20190910,7700,7739,7641,7665,21765
20190911,7690,7764,7665,7749,8703
20190916,7823,7867,7739,7852,53864
20190917,7872,7897,7843,7852,30487
20190918,7852,7852,7783,7803,25579
20190919,7803,7877,7764,7793,20385
20190920,7783,7793,7729,7774,18679
20190923,7774,7793,7690,7719,17546
20190924,7724,7749,7705,7744,13182
20190925,7631,7631,7365,7370,174379
20190926,7449,7459,7316,7360,175601
20190927,7336,7380,7301,7321,12408
20190930,7267,7336,7227,7311,6365
20191001,7291,7424,7282,7370,12901
20191002,7321,7321,7213,7213,20071
20191004,7213,7252,7144,7144,58343
20191007,7208,7218,7075,7114,26217
20191008,7154,7341,7149,7341,130620
20191010,7277,7365,7227,7341,103661
20191011,7405,7405,7331,7346,10503
20191014,7429,7449,7400,7414,287626
20191015,7385,7385,7311,7331,127645
20191016,7380,7405,7331,7336,17232
20191017,7346,7355,7267,7287,23622
20191018,7301,7365,7277,7296,14915
20191021,7296,7316,7237,7247,16164
20191022,7272,7306,7232,7306,14933
20191023,7306,7306,7242,7272,6434
20191024,7326,7414,7306,7321,47428
20191025,7365,7380,7296,7301,10913
20191028,7336,7429,7336,7419,40704
20191029,7469,7473,7355,7390,12631
20191030,7390,7434,7375,7380,28344
20191031,7390,7459,7390,7405,25380
20191101,7419,7449,7380,7449,28233
20191104,7493,7557,7493,7528,71123
20191105,7537,7582,7533,7557,123872
20191106,7596,7596,7498,7508,208395
20191107,7493,7493,7410,7449,195622
20191108,7503,7601,7503,7572,34166
20191111,7572,7587,7508,7523,24671
20191112,7523,7528,7464,7488,63667
20191113,7483,7498,7405,7414,12997
20191114,7449,7459,7410,7444,26646
20191115,7444,7503,7410,7493,27102
20191118,7518,7528,7483,7493,10922
20191119,7508,7528,7449,7528,27776
20191120,7488,7488,7355,7360,36557
20191121,7365,7370,7218,7252,38170
20191122,7257,7321,7213,7262,17734
20191125,7267,7390,7267,7380,9241
20191126,7419,7473,7400,7429,44139
20191127,7444,7459,7395,7410,31060
20191128,7365,7414,7336,7341,15058
20191129,7341,7370,7257,7282,36918
20191202,7291,7370,7282,7331,3530
20191203,7282,7321,7227,7316,11251
20191204,7257,7257,7031,7060,107284
20191205,7090,7109,6977,7021,39059
20191206,7036,7114,7036,7114,11342
20191209,7164,7227,7154,7203,16473
20191210,7252,7257,7183,7213,17836
20191211,7232,7277,7198,7257,23248
20191212,7277,7355,7277,7336,17594
20191213,7424,7444,7395,7410,140471
20191216,7434,7459,7405,7459,32643
20191217,7464,7518,7464,7503,172410
20191218,7488,7488,7395,7434,44410
20191219,7400,7439,7395,7439,17376
20191220,7469,7503,7449,7469,220231
20191223,7473,7473,7390,7434,220487
20191224,7449,7469,7380,7395,222341
20191226,7400,7434,7395,7424,11785
20191227,7503,7631,7483,7611,34777
20191230,7670,7754,7670,7744,104291
20200102,7818,7818,7665,7710,99937
20200103,7744,7793,7651,7680,91763
20200106,7582,7656,7577,7621,46117
20200107,7665,7680,7626,7631,23111
20200108,7552,7552,7365,7400,55564
20200109,7567,7641,7542,7641,34334
20200110,7660,7966,7660,7956,411084
20200113,7995,8123,7970,8059,501893
20200114,8157,8330,8113,8128,179450
20200115,8152,8167,8079,8108,77669
20200116,8084,8148,8029,8148,62795
20200117,8182,8221,8123,8152,50879
20200120,8221,8413,8221,8364,263750
20200121,8408,8418,8271,8285,102215
20200122,8280,8413,8280,8413,99201
20200123,8384,8472,8335,8359,163650
20200128,8015,8157,8015,8157,321574
20200129,8236,8236,8084,8157,72506
20200130,8216,8354,8118,8177,175534
20200131,8256,8256,7970,8000,104776
20200203,7793,8128,7744,8108,310353
20200204,8335,8536,8320,8531,224302
20200205,8718,8753,8556,8635,464777
20200206,8541,8753,8512,8748,391860
20200207,8753,8846,8713,8787,219038
20200210,8708,8831,8649,8831,162013
