일자,종가,대비,등락률,PER,선행 PER,PBR,배당수익률
1990/01/03,100.0,,,0.0,0.0,0.0,0.0
1990/01/04,102.0,,,0.0,0.0,0.0,0.0
1990/01/05,100.38,,,0.0,0.0,0.0,0.0
1990/01/06,100.02,,,0.0,0.0,0.0,0.0
1990/01/08,100.51,,,0.0,0.0,0.0,0.0
1990/01/09,100.54,,,0.0,0.0,0.0,0.0
1990/01/10,99.73,,,0.0,0.0,0.0,0.0
1990/01/11,98.77,,,0.0,0.0,0.0,0.0
1990/01/12,98.78,,,0.0,0.0,0.0,0.0
1990/01/13,97.7,,,0.0,0.0,0.0,0.0
1990/01/15,96.49,,,0.0,0.0,0.0,0.0
1990/01/16,96.57,,,0.0,0.0,0.0,0.0
1990/01/17,95.58,,,0.0,0.0,0.0,0.0
1990/01/18,95.62,,,0.0,0.0,0.0,0.0
1990/01/19,94.82,,,0.0,0.0,0.0,0.0
1990/01/20,95.41,,,0.0,0.0,0.0,0.0
1990/01/22,98.3,,,0.0,0.0,0.0,0.0
1990/01/23,97.51,,,0.0,0.0,0.0,0.0
1990/01/24,98.98,,,0.0,0.0,0.0,0.0
1990/01/25,99.12,,,0.0,0.0,0.0,0.0
1990/01/29,98.14,,,0.0,0.0,0.0,0.0
1990/01/30,97.06,,,0.0,0.0,0.0,0.0
1990/01/31,97.83,,,0.0,0.0,0.0,0.0
1990/02/01,96.66,,,0.0,0.0,0.0,0.0
1990/02/02,95.69,,,0.0,0.0,0.0,0.0
1990/02/03,95.39,,,0.0,0.0,0.0,0.0
1990/02/05,95.63,,,0.0,0.0,0.0,0.0
1990/02/06,96.77,,,0.0,0.0,0.0,0.0
1990/02/07,96.04,,,0.0,0.0,0.0,0.0
1990/02/08,96.25,,,0.0,0.0,0.0,0.0
1990/02/09,95.83,,,0.0,0.0,0.0,0.0
1990/02/10,95.17,,,0.0,0.0,0.0,0.0
1990/02/12,94.4,,,0.0,0.0,0.0,0.0
1990/02/13,94.35,,,0.0,0.0,0.0,0.0
1990/02/14,95.0,,,0.0,0.0,0.0,0.0
1990/02/15,95.38,,,0.0,0.0,0.0,0.0
1990/02/16,95.12,,,0.0,0.0,0.0,0.0
1990/02/17,94.47,,,0.0,0.0,0.0,0.0
1990/02/19,93.64,,,0.0,0.0,0.0,0.0
1990/02/20,93.41,,,0.0,0.0,0.0,0.0
1990/02/21,93.08,,,0.0,0.0,0.0,0.0
1990/02/22,93.08,,,0.0,0.0,0.0,0.0
1990/02/23,92.74,,,0.0,0.0,0.0,0.0
1990/02/24,92.14,,,0.0,0.0,0.0,0.0
1990/02/26,90.87,,,0.0,0.0,0.0,0.0
1990/02/27,93.88,,,0.0,0.0,0.0,0.0
1990/02/28,94.06,,,0.0,0.0,0.0,0.0
1990/03/02,96.53,,,0.0,0.0,0.0,0.0
1990/03/03,96.32,,,0.0,0.0,0.0,0.0
1990/03/05,94.6,,,0.0,0.0,0.0,0.0
1990/03/06,93.8,,,0.0,0.0,0.0,0.0
1990/03/07,92.69,,,0.0,0.0,0.0,0.0
1990/03/08,92.77,,,0.0,0.0,0.0,0.0
1990/03/09,93.34,,,0.0,0.0,0.0,0.0
1990/03/12,93.1,,,0.0,0.0,0.0,0.0
1990/03/13,92.1,,,0.0,0.0,0.0,0.0
1990/03/14,91.78,,,0.0,0.0,0.0,0.0
1990/03/15,91.49,,,0.0,0.0,0.0,0.0
1990/03/16,92.29,,,0.0,0.0,0.0,0.0
1990/03/17,91.46,,,0.0,0.0,0.0,0.0
1990/03/19,92.03,,,0.0,0.0,0.0,0.0
1990/03/20,93.31,,,0.0,0.0,0.0,0.0
1990/03/21,93.37,,,0.0,0.0,0.0,0.0
1990/03/22,92.94,,,0.0,0.0,0.0,0.0
1990/03/23,92.38,,,0.0,0.0,0.0,0.0
1990/03/24,91.89,,,0.0,0.0,0.0,0.0
1990/03/26,91.66,,,0.0,0.0,0.0,0.0
1990/03/27,90.93,,,0.0,0.0,0.0,0.0
1990/03/28,89.96,,,0.0,0.0,0.0,0.0
1990/03/29,90.66,,,0.0,0.0,0.0,0.0
1990/03/30,92.64,,,0.0,0.0,0.0,0.0
1990/03/31,92.1,,,0.0,0.0,0.0,0.0
1990/04/02,91.77,,,0.0,0.0,0.0,0.0
1990/04/03,91.59,,,0.0,0.0,0.0,0.0
1990/04/04,90.7,,,0.0,0.0,0.0,0.0
1990/04/06,90.85,,,0.0,0.0,0.0,0.0
1990/04/07,89.51,,,0.0,0.0,0.0,0.0
1990/04/09,89.27,,,0.0,0.0,0.0,0.0
1990/04/10,88.55,,,0.0,0.0,0.0,0.0
1990/04/11,88.79,,,0.0,0.0,0.0,0.0
1990/04/12,87.97,,,0.0,0.0,0.0,0.0
1990/04/13,87.43,,,0.0,0.0,0.0,0.0
1990/04/14,86.22,,,0.0,0.0,0.0,0.0
1990/04/16,84.33,,,0.0,0.0,0.0,0.0
1990/04/17,86.57,,,0.0,0.0,0.0,0.0
1990/04/18,84.95,,,0.0,0.0,0.0,0.0
1990/04/19,83.54,,,0.0,0.0,0.0,0.0
1990/04/20,83.48,,,0.0,0.0,0.0,0.0
1990/04/21,84.92,,,0.0,0.0,0.0,0.0
1990/04/23,84.29,,,0.0,0.0,0.0,0.0
1990/04/24,83.7,,,0.0,0.0,0.0,0.0
1990/04/25,82.2,,,0.0,0.0,0.0,0.0
1990/04/26,79.01,,,0.0,0.0,0.0,0.0
1990/04/27,81.53,,,0.0,0.0,0.0,0.0
1990/04/28,78.41,,,0.0,0.0,0.0,0.0
1990/04/30,74.93,,,0.0,0.0,0.0,0.0
1990/05/01,78.24,,,0.0,0.0,0.0,0.0
1990/05/03,81.77,,,0.0,0.0,0.0,0.0
1990/05/04,85.28,,,0.0,0.0,0.0,0.0
1990/05/07,86.39,,,0.0,0.0,0.0,0.0
1990/05/08,87.03,,,0.0,0.0,0.0,0.0
1990/05/09,86.53,,,0.0,0.0,0.0,0.0
1990/05/10,84.14,,,0.0,0.0,0.0,0.0
1990/05/11,83.08,,,0.0,0.0,0.0,0.0
1990/05/12,81.66,,,0.0,0.0,0.0,0.0
1990/05/14,80.1,,,0.0,0.0,0.0,0.0
1990/05/15,79.15,,,0.0,0.0,0.0,0.0
1990/05/16,82.69,,,0.0,0.0,0.0,0.0
1990/05/17,84.55,,,0.0,0.0,0.0,0.0
1990/05/18,83.83,,,0.0,0.0,0.0,0.0
1990/05/19,83.7,,,0.0,0.0,0.0,0.0
1990/05/21,84.24,,,0.0,0.0,0.0,0.0
1990/05/22,85.87,,,0.0,0.0,0.0,0.0
1990/05/23,86.12,,,0.0,0.0,0.0,0.0
1990/05/24,85.87,,,0.0,0.0,0.0,0.0
1990/05/25,86.43,,,0.0,0.0,0.0,0.0
1990/05/26,86.02,,,0.0,0.0,0.0,0.0
1990/05/28,85.33,,,0.0,0.0,0.0,0.0
1990/05/29,85.97,,,0.0,0.0,0.0,0.0
1990/05/30,86.72,,,0.0,0.0,0.0,0.0
1990/05/31,87.67,,,0.0,0.0,0.0,0.0
1990/06/01,88.39,,,0.0,0.0,0.0,0.0
1990/06/02,88.58,,,0.0,0.0,0.0,0.0
1990/06/04,89.69,,,0.0,0.0,0.0,0.0
1990/06/05,88.9,,,0.0,0.0,0.0,0.0
1990/06/07,88.39,,,0.0,0.0,0.0,0.0
1990/06/08,88.5,,,0.0,0.0,0.0,0.0
1990/06/09,87.93,,,0.0,0.0,0.0,0.0
1990/06/11,86.46,,,0.0,0.0,0.0,0.0
1990/06/12,86.24,,,0.0,0.0,0.0,0.0
1990/06/13,85.71,,,0.0,0.0,0.0,0.0
1990/06/14,84.72,,,0.0,0.0,0.0,0.0
1990/06/15,84.63,,,0.0,0.0,0.0,0.0
1990/06/16,84.97,,,0.0,0.0,0.0,0.0
1990/06/18,83.05,,,0.0,0.0,0.0,0.0
1990/06/19,82.28,,,0.0,0.0,0.0,0.0
1990/06/20,81.39,,,0.0,0.0,0.0,0.0
1990/06/21,81.69,,,0.0,0.0,0.0,0.0
1990/06/22,82.13,,,0.0,0.0,0.0,0.0
1990/06/23,82.15,,,0.0,0.0,0.0,0.0
1990/06/25,81.36,,,0.0,0.0,0.0,0.0
1990/06/26,81.0,,,0.0,0.0,0.0,0.0
1990/06/27,81.39,,,0.0,0.0,0.0,0.0
1990/06/28,80.6,,,0.0,0.0,0.0,0.0
1990/06/29,79.39,,,0.0,0.0,0.0,0.0
1990/06/30,78.05,,,0.0,0.0,0.0,0.0
1990/07/02,78.83,,,0.0,0.0,0.0,0.0
1990/07/03,82.36,,,0.0,0.0,0.0,0.0
1990/07/04,81.22,,,0.0,0.0,0.0,0.0
1990/07/05,79.87,,,0.0,0.0,0.0,0.0
1990/07/06,79.26,,,0.0,0.0,0.0,0.0
1990/07/07,79.05,,,0.0,0.0,0.0,0.0
1990/07/09,79.28,,,0.0,0.0,0.0,0.0
1990/07/10,79.63,,,0.0,0.0,0.0,0.0
1990/07/11,78.85,,,0.0,0.0,0.0,0.0
1990/07/12,77.9,,,0.0,0.0,0.0,0.0
1990/07/13,76.46,,,0.0,0.0,0.0,0.0
1990/07/14,76.49,,,0.0,0.0,0.0,0.0
1990/07/16,75.84,,,0.0,0.0,0.0,0.0
1990/07/18,77.43,,,0.0,0.0,0.0,0.0
1990/07/19,76.88,,,0.0,0.0,0.0,0.0
1990/07/20,77.06,,,0.0,0.0,0.0,0.0
1990/07/21,76.17,,,0.0,0.0,0.0,0.0
1990/07/23,75.57,,,0.0,0.0,0.0,0.0
1990/07/24,75.4,,,0.0,0.0,0.0,0.0
1990/07/25,76.04,,,0.0,0.0,0.0,0.0
1990/07/26,75.03,,,0.0,0.0,0.0,0.0
1990/07/27,74.67,,,0.0,0.0,0.0,0.0
1990/07/28,75.3,,,0.0,0.0,0.0,0.0
1990/07/30,74.68,,,0.0,0.0,0.0,0.0
1990/07/31,75.17,,,0.0,0.0,0.0,0.0
1990/08/01,76.47,,,0.0,0.0,0.0,0.0
1990/08/02,76.13,,,0.0,0.0,0.0,0.0
1990/08/03,74.99,,,0.0,0.0,0.0,0.0
1990/08/04,74.15,,,0.0,0.0,0.0,0.0
1990/08/06,72.95,,,0.0,0.0,0.0,0.0
1990/08/07,72.26,,,0.0,0.0,0.0,0.0
1990/08/08,71.15,,,0.0,0.0,0.0,0.0
1990/08/09,71.42,,,0.0,0.0,0.0,0.0
1990/08/10,72.38,,,0.0,0.0,0.0,0.0
1990/08/11,72.03,,,0.0,0.0,0.0,0.0
1990/08/13,70.89,,,0.0,0.0,0.0,0.0
1990/08/14,69.31,,,0.0,0.0,0.0,0.0
1990/08/16,68.47,,,0.0,0.0,0.0,0.0
1990/08/17,68.36,,,0.0,0.0,0.0,0.0
1990/08/18,68.8,,,0.0,0.0,0.0,0.0
1990/08/20,68.01,,,0.0,0.0,0.0,0.0
1990/08/21,66.84,,,0.0,0.0,0.0,0.0
1990/08/22,66.49,,,0.0,0.0,0.0,0.0
1990/08/23,66.04,,,0.0,0.0,0.0,0.0
1990/08/24,65.08,,,0.0,0.0,0.0,0.0
1990/08/25,64.42,,,0.0,0.0,0.0,0.0
1990/08/27,67.37,,,0.0,0.0,0.0,0.0
1990/08/28,70.47,,,0.0,0.0,0.0,0.0
1990/08/29,71.1,,,0.0,0.0,0.0,0.0
1990/08/30,68.87,,,0.0,0.0,0.0,0.0
1990/08/31,66.76,,,0.0,0.0,0.0,0.0
1990/09/01,67.04,,,0.0,0.0,0.0,0.0
1990/09/03,69.94,,,0.0,0.0,0.0,0.0
1990/09/04,69.6,,,0.0,0.0,0.0,0.0
1990/09/05,68.84,,,0.0,0.0,0.0,0.0
1990/09/06,67.88,,,0.0,0.0,0.0,0.0
1990/09/07,67.6,,,0.0,0.0,0.0,0.0
1990/09/08,67.46,,,0.0,0.0,0.0,0.0
1990/09/10,67.49,,,0.0,0.0,0.0,0.0
1990/09/11,67.55,,,0.0,0.0,0.0,0.0
1990/09/12,67.29,,,0.0,0.0,0.0,0.0
1990/09/13,67.01,,,0.0,0.0,0.0,0.0
1990/09/14,66.49,,,0.0,0.0,0.0,0.0
1990/09/15,65.02,,,0.0,0.0,0.0,0.0
1990/09/17,62.26,,,0.0,0.0,0.0,0.0
1990/09/18,64.86,,,0.0,0.0,0.0,0.0
1990/09/19,65.31,,,0.0,0.0,0.0,0.0
1990/09/20,64.58,,,0.0,0.0,0.0,0.0
1990/09/21,64.62,,,0.0,0.0,0.0,0.0
1990/09/22,64.74,,,0.0,0.0,0.0,0.0
1990/09/24,65.09,,,0.0,0.0,0.0,0.0
1990/09/25,65.7,,,0.0,0.0,0.0,0.0
1990/09/26,65.8,,,0.0,0.0,0.0,0.0
1990/09/27,65.8,,,0.0,0.0,0.0,0.0
1990/09/28,66.31,,,0.0,0.0,0.0,0.0
1990/09/29,66.88,,,0.0,0.0,0.0,0.0
1990/10/05,69.3,,,0.0,0.0,0.0,0.0
1990/10/06,68.51,,,0.0,0.0,0.0,0.0
1990/10/08,68.3,,,0.0,0.0,0.0,0.0
1990/10/10,68.71,,,0.0,0.0,0.0,0.0
1990/10/11,69.21,,,0.0,0.0,0.0,0.0
1990/10/12,70.65,,,0.0,0.0,0.0,0.0
1990/10/13,69.59,,,0.0,0.0,0.0,0.0
1990/10/15,71.68,,,0.0,0.0,0.0,0.0
1990/10/16,70.66,,,0.0,0.0,0.0,0.0
1990/10/17,72.34,,,0.0,0.0,0.0,0.0
1990/10/18,73.67,,,0.0,0.0,0.0,0.0
1990/10/19,76.96,,,0.0,0.0,0.0,0.0
1990/10/20,78.52,,,0.0,0.0,0.0,0.0
1990/10/22,81.06,,,0.0,0.0,0.0,0.0
1990/10/23,84.64,,,0.0,0.0,0.0,0.0
1990/10/24,88.04,,,0.0,0.0,0.0,0.0
1990/10/25,84.65,,,0.0,0.0,0.0,0.0
1990/10/26,80.95,,,0.0,0.0,0.0,0.0
1990/10/27,80.89,,,0.0,0.0,0.0,0.0
1990/10/29,79.58,,,0.0,0.0,0.0,0.0
1990/10/30,78.62,,,0.0,0.0,0.0,0.0
1990/10/31,76.32,,,0.0,0.0,0.0,0.0
1990/11/01,79.38,,,0.0,0.0,0.0,0.0
1990/11/02,78.65,,,0.0,0.0,0.0,0.0
1990/11/03,78.76,,,0.0,0.0,0.0,0.0
1990/11/05,78.4,,,0.0,0.0,0.0,0.0
1990/11/06,77.81,,,0.0,0.0,0.0,0.0
1990/11/07,79.84,,,0.0,0.0,0.0,0.0
1990/11/08,78.3,,,0.0,0.0,0.0,0.0
1990/11/09,77.84,,,0.0,0.0,0.0,0.0
1990/11/10,77.17,,,0.0,0.0,0.0,0.0
1990/11/12,77.59,,,0.0,0.0,0.0,0.0
1990/11/13,78.56,,,0.0,0.0,0.0,0.0
1990/11/14,77.93,,,0.0,0.0,0.0,0.0
1990/11/15,77.49,,,0.0,0.0,0.0,0.0
1990/11/16,77.02,,,0.0,0.0,0.0,0.0
1990/11/17,76.34,,,0.0,0.0,0.0,0.0
1990/11/19,74.88,,,0.0,0.0,0.0,0.0
1990/11/20,74.24,,,0.0,0.0,0.0,0.0
1990/11/21,74.05,,,0.0,0.0,0.0,0.0
1990/11/22,74.92,,,0.0,0.0,0.0,0.0
1990/11/23,74.9,,,0.0,0.0,0.0,0.0
1990/11/24,74.77,,,0.0,0.0,0.0,0.0
1990/11/26,75.02,,,0.0,0.0,0.0,0.0
1990/11/27,75.81,,,0.0,0.0,0.0,0.0
1990/11/28,77.24,,,0.0,0.0,0.0,0.0
1990/11/29,76.37,,,0.0,0.0,0.0,0.0
1990/11/30,76.82,,,0.0,0.0,0.0,0.0
1990/12/01,78.11,,,0.0,0.0,0.0,0.0
1990/12/03,79.16,,,0.0,0.0,0.0,0.0
1990/12/04,78.19,,,0.0,0.0,0.0,0.0
1990/12/05,79.2,,,0.0,0.0,0.0,0.0
1990/12/06,78.97,,,0.0,0.0,0.0,0.0
1990/12/07,80.38,,,0.0,0.0,0.0,0.0
1990/12/08,80.67,,,0.0,0.0,0.0,0.0
1990/12/10,80.86,,,0.0,0.0,0.0,0.0
1990/12/11,79.77,,,0.0,0.0,0.0,0.0
1990/12/12,79.64,,,0.0,0.0,0.0,0.0
1990/12/13,78.36,,,0.0,0.0,0.0,0.0
1990/12/14,78.04,,,0.0,0.0,0.0,0.0
1990/12/15,77.5,,,0.0,0.0,0.0,0.0
1990/12/17,77.51,,,0.0,0.0,0.0,0.0
1990/12/18,77.52,,,0.0,0.0,0.0,0.0
1990/12/19,76.51,,,0.0,0.0,0.0,0.0
1990/12/20,76.56,,,0.0,0.0,0.0,0.0
1990/12/21,77.73,,,0.0,0.0,0.0,0.0
1990/12/22,77.49,,,0.0,0.0,0.0,0.0
1990/12/24,76.26,,,0.0,0.0,0.0,0.0
1990/12/26,76.61,,,0.0,0.0,0.0,0.0
1991/01/03,74.65,,,0.0,0.0,0.0,0.0
1991/01/04,76.66,,,0.0,0.0,0.0,0.0
1991/01/05,76.77,,,0.0,0.0,0.0,0.0
1991/01/07,74.35,,,0.0,0.0,0.0,0.0
1991/01/08,72.45,,,0.0,0.0,0.0,0.0
1991/01/09,72.52,,,0.0,0.0,0.0,0.0
1991/01/10,69.68,,,0.0,0.0,0.0,0.0
1991/01/11,68.87,,,0.0,0.0,0.0,0.0
1991/01/12,71.33,,,0.0,0.0,0.0,0.0
1991/01/14,71.66,,,0.0,0.0,0.0,0.0
1991/01/15,68.56,,,0.0,0.0,0.0,0.0
1991/01/16,67.33,,,0.0,0.0,0.0,0.0
1991/01/17,70.49,,,0.0,0.0,0.0,0.0
1991/01/18,73.4,,,0.0,0.0,0.0,0.0
1991/01/19,72.99,,,0.0,0.0,0.0,0.0
1991/01/21,70.06,,,0.0,0.0,0.0,0.0
1991/01/22,69.6,,,0.0,0.0,0.0,0.0
1991/01/23,68.68,,,0.0,0.0,0.0,0.0
1991/01/24,70.17,,,0.0,0.0,0.0,0.0
1991/01/25,69.6,,,0.0,0.0,0.0,0.0
1991/01/26,69.48,,,0.0,0.0,0.0,0.0
1991/01/28,69.71,,,0.0,0.0,0.0,0.0
1991/01/29,69.85,,,0.0,0.0,0.0,0.0
1991/01/30,70.12,,,0.0,0.0,0.0,0.0
1991/01/31,69.82,,,0.0,0.0,0.0,0.0
1991/02/01,69.48,,,0.0,0.0,0.0,0.0
1991/02/02,69.78,,,0.0,0.0,0.0,0.0
1991/02/04,69.55,,,0.0,0.0,0.0,0.0
1991/02/05,69.45,,,0.0,0.0,0.0,0.0
1991/02/06,69.83,,,0.0,0.0,0.0,0.0
1991/02/07,69.72,,,0.0,0.0,0.0,0.0
1991/02/08,69.1,,,0.0,0.0,0.0,0.0
1991/02/09,69.43,,,0.0,0.0,0.0,0.0
1991/02/11,69.26,,,0.0,0.0,0.0,0.0
1991/02/12,71.36,,,0.0,0.0,0.0,0.0
1991/02/13,71.07,,,0.0,0.0,0.0,0.0
1991/02/18,74.33,,,0.0,0.0,0.0,0.0
1991/02/19,73.9,,,0.0,0.0,0.0,0.0
1991/02/20,74.08,,,0.0,0.0,0.0,0.0
1991/02/21,74.31,,,0.0,0.0,0.0,0.0
1991/02/22,74.74,,,0.0,0.0,0.0,0.0
1991/02/23,75.79,,,0.0,0.0,0.0,0.0
1991/02/25,76.47,,,0.0,0.0,0.0,0.0
1991/02/26,74.67,,,0.0,0.0,0.0,0.0
1991/02/27,74.13,,,0.0,0.0,0.0,0.0
1991/02/28,74.61,,,0.0,0.0,0.0,0.0
1991/03/02,74.87,,,0.0,0.0,0.0,0.0
1991/03/04,74.0,,,0.0,0.0,0.0,0.0
1991/03/05,73.95,,,0.0,0.0,0.0,0.0
1991/03/06,74.71,,,0.0,0.0,0.0,0.0
1991/03/07,74.54,,,0.0,0.0,0.0,0.0
1991/03/08,74.75,,,0.0,0.0,0.0,0.0
1991/03/09,75.34,,,0.0,0.0,0.0,0.0
1991/03/11,75.33,,,0.0,0.0,0.0,0.0
1991/03/12,75.52,,,0.0,0.0,0.0,0.0
1991/03/13,75.0,,,0.0,0.0,0.0,0.0
1991/03/14,74.8,,,0.0,0.0,0.0,0.0
1991/03/15,75.42,,,0.0,0.0,0.0,0.0
1991/03/16,75.02,,,0.0,0.0,0.0,0.0
1991/03/18,74.73,,,0.0,0.0,0.0,0.0
1991/03/19,74.09,,,0.0,0.0,0.0,0.0
1991/03/20,73.82,,,0.0,0.0,0.0,0.0
1991/03/21,73.16,,,0.0,0.0,0.0,0.0
1991/03/22,72.77,,,0.0,0.0,0.0,0.0
1991/03/23,72.7,,,0.0,0.0,0.0,0.0
1991/03/25,73.22,,,0.0,0.0,0.0,0.0
1991/03/27,72.21,,,0.0,0.0,0.0,0.0
1991/03/28,71.83,,,0.0,0.0,0.0,0.0
1991/03/29,71.59,,,0.0,0.0,0.0,0.0
1991/03/30,72.81,,,0.0,0.0,0.0,0.0
1991/04/01,71.71,,,0.0,0.0,0.0,0.0
1991/04/02,71.03,,,0.0,0.0,0.0,0.0
1991/04/03,71.71,,,0.0,0.0,0.0,0.0
1991/04/04,72.2,,,0.0,0.0,0.0,0.0
1991/04/06,71.81,,,0.0,0.0,0.0,0.0
1991/04/08,71.38,,,0.0,0.0,0.0,0.0
1991/04/09,71.32,,,0.0,0.0,0.0,0.0
1991/04/10,71.26,,,0.0,0.0,0.0,0.0
1991/04/11,70.79,,,0.0,0.0,0.0,0.0
1991/04/12,70.6,,,0.0,0.0,0.0,0.0
1991/04/13,70.48,,,0.0,0.0,0.0,0.0
1991/04/15,70.14,,,0.0,0.0,0.0,0.0
1991/04/16,70.27,,,0.0,0.0,0.0,0.0
1991/04/17,69.98,,,0.0,0.0,0.0,0.0
1991/04/18,69.31,,,0.0,0.0,0.0,0.0
1991/04/19,69.53,,,0.0,0.0,0.0,0.0
1991/04/20,68.66,,,0.0,0.0,0.0,0.0
1991/04/22,68.11,,,0.0,0.0,0.0,0.0
1991/04/23,70.62,,,0.0,0.0,0.0,0.0
1991/04/24,69.88,,,0.0,0.0,0.0,0.0
1991/04/25,69.16,,,0.0,0.0,0.0,0.0
1991/04/26,69.96,,,0.0,0.0,0.0,0.0
1991/04/27,70.37,,,0.0,0.0,0.0,0.0
1991/04/29,71.09,,,0.0,0.0,0.0,0.0
1991/04/30,71.24,,,0.0,0.0,0.0,0.0
1991/05/01,71.21,,,0.0,0.0,0.0,0.0
1991/05/02,72.13,,,0.0,0.0,0.0,0.0
1991/05/03,71.81,,,0.0,0.0,0.0,0.0
1991/05/04,71.42,,,0.0,0.0,0.0,0.0
1991/05/06,70.81,,,0.0,0.0,0.0,0.0
1991/05/07,70.14,,,0.0,0.0,0.0,0.0
1991/05/08,69.69,,,0.0,0.0,0.0,0.0
1991/05/09,70.14,,,0.0,0.0,0.0,0.0
1991/05/10,69.61,,,0.0,0.0,0.0,0.0
1991/05/11,69.52,,,0.0,0.0,0.0,0.0
1991/05/13,69.64,,,0.0,0.0,0.0,0.0
1991/05/14,70.6,,,0.0,0.0,0.0,0.0
1991/05/15,69.89,,,0.0,0.0,0.0,0.0
1991/05/16,70.29,,,0.0,0.0,0.0,0.0
1991/05/17,70.46,,,0.0,0.0,0.0,0.0
1991/05/18,70.46,,,0.0,0.0,0.0,0.0
1991/05/20,69.55,,,0.0,0.0,0.0,0.0
1991/05/22,69.05,,,0.0,0.0,0.0,0.0
1991/05/23,69.05,,,0.0,0.0,0.0,0.0
1991/05/24,68.44,,,0.0,0.0,0.0,0.0
1991/05/25,68.17,,,0.0,0.0,0.0,0.0
1991/05/27,68.19,,,0.0,0.0,0.0,0.0
1991/05/28,67.77,,,0.0,0.0,0.0,0.0
1991/05/29,67.65,,,0.0,0.0,0.0,0.0
1991/05/30,67.82,,,0.0,0.0,0.0,0.0
1991/05/31,67.61,,,0.0,0.0,0.0,0.0
1991/06/01,67.76,,,0.0,0.0,0.0,0.0
1991/06/03,66.93,,,0.0,0.0,0.0,0.0
1991/06/04,66.48,,,0.0,0.0,0.0,0.0
1991/06/05,67.82,,,0.0,0.0,0.0,0.0
1991/06/07,66.78,,,0.0,0.0,0.0,0.0
1991/06/08,66.99,,,0.0,0.0,0.0,0.0
1991/06/10,67.05,,,0.0,0.0,0.0,0.0
1991/06/11,67.23,,,0.0,0.0,0.0,0.0
1991/06/12,67.55,,,0.0,0.0,0.0,0.0
1991/06/13,67.46,,,0.0,0.0,0.0,0.0
1991/06/14,67.91,,,0.0,0.0,0.0,0.0
1991/06/15,67.94,,,0.0,0.0,0.0,0.0
1991/06/17,67.44,,,0.0,0.0,0.0,0.0
1991/06/18,67.26,,,0.0,0.0,0.0,0.0
1991/06/19,66.96,,,0.0,0.0,0.0,0.0
1991/06/21,66.26,,,0.0,0.0,0.0,0.0
1991/06/22,65.48,,,0.0,0.0,0.0,0.0
1991/06/24,65.81,,,0.0,0.0,0.0,0.0
1991/06/25,66.06,,,0.0,0.0,0.0,0.0
1991/06/26,66.33,,,0.0,0.0,0.0,0.0
1991/06/27,66.89,,,0.0,0.0,0.0,0.0
1991/06/28,66.92,,,0.0,0.0,0.0,0.0
1991/06/29,67.24,,,0.0,0.0,0.0,0.0
1991/07/01,68.66,,,0.0,0.0,0.0,0.0
1991/07/02,68.06,,,0.0,0.0,0.0,0.0
1991/07/03,67.15,,,0.0,0.0,0.0,0.0
1991/07/04,67.25,,,0.0,0.0,0.0,0.0
1991/07/05,68.51,,,0.0,0.0,0.0,0.0
1991/07/06,68.05,,,0.0,0.0,0.0,0.0
1991/07/08,68.94,,,0.0,0.0,0.0,0.0
1991/07/09,68.69,,,0.0,0.0,0.0,0.0
1991/07/10,68.81,,,0.0,0.0,0.0,0.0
1991/07/11,69.68,,,0.0,0.0,0.0,0.0
1991/07/12,70.85,,,0.0,0.0,0.0,0.0
1991/07/13,71.4,,,0.0,0.0,0.0,0.0
1991/07/15,71.29,,,0.0,0.0,0.0,0.0
1991/07/16,71.52,,,0.0,0.0,0.0,0.0
1991/07/18,73.26,,,0.0,0.0,0.0,0.0
1991/07/19,73.26,,,0.0,0.0,0.0,0.0
1991/07/20,73.84,,,0.0,0.0,0.0,0.0
1991/07/22,74.57,,,0.0,0.0,0.0,0.0
1991/07/23,74.43,,,0.0,0.0,0.0,0.0
1991/07/24,75.44,,,0.0,0.0,0.0,0.0
1991/07/25,75.17,,,0.0,0.0,0.0,0.0
1991/07/26,76.34,,,0.0,0.0,0.0,0.0
1991/07/27,78.48,,,0.0,0.0,0.0,0.0
1991/07/29,80.83,,,0.0,0.0,0.0,0.0
1991/07/30,83.01,,,0.0,0.0,0.0,0.0
1991/07/31,80.6,,,0.0,0.0,0.0,0.0
1991/08/01,80.54,,,0.0,0.0,0.0,0.0
1991/08/02,82.71,,,0.0,0.0,0.0,0.0
1991/08/03,84.4,,,0.0,0.0,0.0,0.0
1991/08/05,85.53,,,0.0,0.0,0.0,0.0
1991/08/06,85.92,,,0.0,0.0,0.0,0.0
1991/08/07,83.41,,,0.0,0.0,0.0,0.0
1991/08/08,82.99,,,0.0,0.0,0.0,0.0
1991/08/09,83.9,,,0.0,0.0,0.0,0.0
1991/08/10,81.14,,,0.0,0.0,0.0,0.0
1991/08/12,79.39,,,0.0,0.0,0.0,0.0
1991/08/13,79.66,,,0.0,0.0,0.0,0.0
1991/08/14,77.83,,,0.0,0.0,0.0,0.0
1991/08/16,79.0,,,0.0,0.0,0.0,0.0
1991/08/17,78.7,,,0.0,0.0,0.0,0.0
1991/08/19,75.32,,,0.0,0.0,0.0,0.0
1991/08/20,77.13,,,0.0,0.0,0.0,0.0
1991/08/21,77.62,,,0.0,0.0,0.0,0.0
1991/08/22,80.7,,,0.0,0.0,0.0,0.0
1991/08/23,79.03,,,0.0,0.0,0.0,0.0
1991/08/24,78.68,,,0.0,0.0,0.0,0.0
