date,open,high,low,close,volume,ticker,code,name,interval
20200807,9669,9684,9611,9650,127527,360750,360750,TIGER 미국S&P500,D
20200810,9650,9689,9645,9674,214725,360750,360750,TIGER 미국S&P500,D
20200811,9684,9693,9669,9684,84127,360750,360750,TIGER 미국S&P500,D
20200812,9626,9650,9587,9645,68814,360750,360750,TIGER 미국S&P500,D
20200813,9727,9727,9684,9693,165081,360750,360750,TIGER 미국S&P500,D
20200814,9746,9746,9708,9732,224802,360750,360750,TIGER 미국S&P500,D
20200818,9761,9766,9727,9727,81487,360750,360750,TIGER 미국S&P500,D
20200819,9742,9771,9727,9746,87532,360750,360750,TIGER 미국S&P500,D
20200820,9693,9698,9650,9689,82496,360750,360750,TIGER 미국S&P500,D
20200821,9742,9785,9742,9771,70498,360750,360750,TIGER 미국S&P500,D
20200824,9824,9862,9824,9857,162349,360750,360750,TIGER 미국S&P500,D
20200825,9949,9949,9901,9930,406207,360750,360750,TIGER 미국S&P500,D
20200826,9944,9954,9925,9939,99680,360750,360750,TIGER 미국S&P500,D
20200827,9997,10604,9997,10002,114597,360750,360750,TIGER 미국S&P500,D
20200828,10055,10098,10045,10094,104231,360750,360750,TIGER 미국S&P500,D
20200831,10098,10142,10079,10142,187201,360750,360750,TIGER 미국S&P500,D
20200901,10098,10098,10060,10069,86147,360750,360750,TIGER 미국S&P500,D
20200902,10180,10204,10171,10195,113229,360750,360750,TIGER 미국S&P500,D
20200903,10310,10335,10296,10315,114468,360750,360750,TIGER 미국S&P500,D
20200904,9915,9992,9910,9959,125864,360750,360750,TIGER 미국S&P500,D
20200907,9838,9862,9799,9799,61800,360750,360750,TIGER 미국S&P500,D
20200908,9891,9930,9881,9920,83974,360750,360750,TIGER 미국S&P500,D
20200909,9486,9780,9486,9616,109581,360750,360750,TIGER 미국S&P500,D
20200910,9824,9824,9746,9804,78999,360750,360750,TIGER 미국S&P500,D
20200911,9640,9713,9640,9708,98469,360750,360750,TIGER 미국S&P500,D
20200914,9722,9722,9669,9713,32810,360750,360750,TIGER 미국S&P500,D
20200915,9718,9742,9698,9732,37504,360750,360750,TIGER 미국S&P500,D
20200916,9732,9766,9722,9742,37841,360750,360750,TIGER 미국S&P500,D
20200917,9693,9693,9496,9496,79265,360750,360750,TIGER 미국S&P500,D
20200918,9530,9544,9457,9491,48291,360750,360750,TIGER 미국S&P500,D
20200921,9428,9428,9293,9308,459776,360750,360750,TIGER 미국S&P500,D
20200922,9308,9327,9255,9264,344059,360750,360750,TIGER 미국S&P500,D
20200923,9370,9395,9337,9375,281118,360750,360750,TIGER 미국S&P500,D
20200924,9178,9221,9149,9197,355539,360750,360750,TIGER 미국S&P500,D
20200925,9274,9298,9255,9274,266590,360750,360750,TIGER 미국S&P500,D
20200928,9428,9476,9404,9476,254951,360750,360750,TIGER 미국S&P500,D
20200929,9597,9597,9539,9558,254932,360750,360750,TIGER 미국S&P500,D
20201005,9534,9554,9505,9515,253323,360750,360750,TIGER 미국S&P500,D
20201006,9568,9611,9554,9592,232791,360750,360750,TIGER 미국S&P500,D
20201007,9467,9505,9467,9496,243216,360750,360750,TIGER 미국S&P500,D
20201008,9626,9640,9587,9621,270343,360750,360750,TIGER 미국S&P500,D
20201012,9645,9737,9645,9727,272999,360750,360750,TIGER 미국S&P500,D
20201013,9742,9872,9742,9852,236339,360750,360750,TIGER 미국S&P500,D
20201014,9828,9828,9771,9814,229505,360750,360750,TIGER 미국S&P500,D
20201015,9732,9732,9650,9655,223796,360750,360750,TIGER 미국S&P500,D
20201016,9698,9727,9689,9698,211747,360750,360750,TIGER 미국S&P500,D
20201019,9689,9708,9674,9698,282091,360750,360750,TIGER 미국S&P500,D
20201020,9563,9568,9515,9525,254588,360750,360750,TIGER 미국S&P500,D
20201021,9544,9554,9510,9530,206344,360750,360750,TIGER 미국S&P500,D
20201022,9448,9452,9409,9423,235428,360750,360750,TIGER 미국S&P500,D
20201023,9428,9544,9428,9491,219059,360750,360750,TIGER 미국S&P500,D
20201026,9467,9467,9414,9419,208009,360750,360750,TIGER 미국S&P500,D
