date,open,high,low,close,volume,ticker,code,name,interval
20221111,17065,17170,16380,16445,3780720,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221114,16545,16970,16530,16845,4278162,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221115,16855,16860,15765,15765,4075365,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221116,15685,16155,15670,15985,2367403,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221117,16615,16615,15955,16285,5490382,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221118,16250,16715,16010,16690,4179414,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221121,16670,17510,16600,17470,3520927,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221122,17070,17925,17070,17895,5199313,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221123,17405,17535,16945,16985,9406019,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221124,16725,16795,16265,16405,4764929,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221125,16540,16850,16480,16825,6073200,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221128,16960,17735,16960,17625,4808505,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221129,17840,17895,16840,16945,3193389,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221130,17410,17410,16910,16935,3784209,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221201,16000,16555,15835,16250,6847933,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221202,16650,16985,16400,16985,3158410,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221205,16800,16965,16470,16760,4497360,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221206,16995,17535,16995,17495,1653007,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221207,17825,17895,17170,17545,1867807,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221208,17595,17695,17340,17565,1538162,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221209,17350,17605,17050,17190,3471161,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221212,17440,17700,17405,17690,4389402,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221213,15980,17825,15980,17550,1359229,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221214,17530,17530,16730,16765,2955054,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221215,17045,17470,16830,17420,1973312,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221216,18240,18240,17625,17880,1436144,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221219,17855,17995,17450,17790,1961650,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221220,18620,18710,17840,18615,2122558,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221221,18255,18590,18050,18325,1126686,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221222,18095,18100,17410,17410,814917,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221223,18005,18780,17850,18780,1848976,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221226,18700,19090,18100,18150,1931815,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221227,18000,18070,17495,17585,1128068,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221228,17805,18775,17805,18590,1092603,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20221229,18995,19690,18610,19310,1109502,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230102,19115,19825,18620,19680,1916871,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230103,19660,20260,19325,19490,1728411,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230104,19925,20175,19175,19200,1224470,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230105,19165,19815,18955,19590,962419,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230106,19800,19935,18655,18825,1177127,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230109,18300,18420,18005,18110,752266,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230110,18250,18865,18080,18835,732806,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230111,18405,18420,17765,17920,1020130,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230112,17745,18135,17660,17790,458793,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230113,17635,18150,17550,17950,673131,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230116,17720,17960,17505,17680,428367,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230117,17690,18430,17655,18390,757772,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230118,18100,18475,18100,18240,533019,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230119,18415,18780,18170,18175,650725,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230120,18410,18410,17940,18045,649284,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230125,17080,17530,17080,17215,211810,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230126,17215,17255,16720,16730,280565,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230127,16670,16850,16580,16735,966292,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230130,16705,17800,16600,17060,713961,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230131,17900,17900,16955,16970,846546,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230201,16780,16900,16090,16230,577411,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230202,15680,15865,15445,15530,571897,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230203,15540,15705,15290,15415,770438,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230206,15660,15775,15420,15775,838184,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230207,15775,15820,14925,15045,687004,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230208,14820,14870,14690,14710,720002,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230209,14920,14935,14325,14340,580197,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230210,14520,14795,14340,14700,1128055,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230213,14920,14965,14555,14705,1095991,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230214,14420,14665,14285,14310,791451,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230215,14200,14880,14035,14835,2201456,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230216,14500,14500,13560,13630,3104220,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230217,14095,14330,13840,14190,3010813,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230220,14085,14240,13285,13355,2691178,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230221,13375,13525,13190,13190,1066973,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230222,13690,14030,13425,13885,1424553,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230223,13625,14180,13565,13740,1919948,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230224,13650,14180,13650,13995,850527,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230227,14275,14460,13855,13945,1424836,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230228,13850,13850,13245,13385,1932892,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230302,13385,13755,13025,13755,1434199,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230303,13545,13545,12920,12940,2651969,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230306,12640,12785,12345,12345,1024574,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230307,12440,12545,12145,12365,1215851,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230308,12585,12645,12310,12435,1827087,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230309,12370,13550,12360,12655,1538046,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230310,13085,13470,13035,13355,4993840,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230313,13380,13735,12970,12985,2410593,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230314,13100,13990,13030,13990,3816490,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230315,13415,13460,12960,13045,3308092,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230316,13120,13610,12920,13145,3823512,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230317,12715,13060,12670,12685,2255037,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230320,12850,12950,12525,12620,1951900,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230321,12460,12615,12305,12610,1406670,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230322,12310,12410,12160,12185,1248524,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230323,12410,12435,11720,12200,2117425,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230324,11995,12260,11925,11955,1850385,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230327,11900,12220,11800,11840,1629131,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230328,11840,12020,11795,11795,1145089,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230329,11805,11845,11395,11410,1361730,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230330,11305,11310,11030,11130,1569286,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230331,11130,11300,10975,10975,910687,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230403,10685,11025,10680,10895,2488612,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230404,10935,10990,10775,10875,1339217,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230405,10875,10945,10335,10335,1950106,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230406,10430,10600,10285,10465,2034007,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230407,10285,10375,9830,9830,2719666,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230410,9755,9825,9200,9280,3193157,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230411,9170,9450,8880,8965,2614382,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230412,9060,9350,9000,9340,2817987,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230413,9535,9685,9240,9350,2839165,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230414,9110,9175,8960,9045,1631433,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230417,9050,9300,9025,9035,1327527,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230418,9040,9270,9035,9075,1450596,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230419,9110,9210,9065,9210,1160406,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230420,9325,9860,9310,9800,3419300,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230421,9850,10250,9780,10205,4348232,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230424,10260,10650,10185,10590,3947612,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230425,10525,11115,10455,10875,6282600,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230426,10980,11070,10485,10905,5004439,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230427,10920,11110,10015,10075,4652055,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230428,9750,10255,9635,10115,5325648,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230502,10100,10100,9755,9800,3269956,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230503,10000,10420,9995,10365,3224829,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230504,10560,10565,10105,10240,3596763,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230508,9940,10400,9920,10380,3506016,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230509,10410,10865,10300,10615,5417420,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230510,10630,10920,10570,10830,3632728,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230511,10600,11240,10520,11170,3115695,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230512,11260,11325,10940,11195,3987263,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230515,11300,11690,11280,11350,4321257,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230516,11100,11300,10985,11120,3437371,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230517,11185,11200,10450,10485,2713664,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230518,10245,10670,10235,10580,1754187,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230519,10400,10665,10380,10445,2178495,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230522,10500,10600,10080,10090,2184415,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230523,10010,10060,9730,9825,2257405,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230524,9915,10070,9900,9960,2288594,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230525,9890,10315,9855,10230,2059351,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230526,10155,10370,9965,10290,2266548,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230530,10025,10240,9975,9975,1427319,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230531,10010,10030,9675,9760,1720344,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230601,9765,9820,9565,9585,1722887,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230602,9485,9610,9460,9525,853695,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230605,9460,9695,9445,9570,856386,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230607,9560,9560,9220,9235,1098951,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230608,9350,9490,9265,9440,1258682,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230609,9285,9285,8995,9060,1879067,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230612,8995,9160,8990,9010,933025,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230613,8800,8910,8605,8690,2033603,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230614,8650,9380,8545,9370,2895367,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230615,9195,9605,9010,9270,3967557,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230616,9100,9275,8970,8985,2233096,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230619,9000,9230,8940,8945,2542687,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230620,9050,9155,8895,9100,2635702,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230621,9100,9460,8990,9445,2605011,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230622,9590,9600,9245,9345,2276377,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230623,9260,9485,9210,9400,2348401,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230626,9440,9465,9180,9290,1531495,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230627,9405,9735,9355,9525,3611863,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230628,9410,9770,9340,9760,3125144,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230629,9665,9890,9580,9785,2531001,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230630,9730,9945,9420,9485,2603672,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230703,9330,9380,8730,8765,3455794,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230704,8705,8980,8640,8840,3260578,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230705,8860,8885,8570,8695,11824615,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230706,8695,9165,8695,9140,3649157,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230707,9200,9380,9110,9150,3693465,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230710,9095,9460,9080,9385,3226791,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230711,9220,9270,8810,8845,3005814,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230712,8885,9045,8840,8890,2759974,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230713,8780,8805,8540,8660,3165291,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230714,8450,8635,8410,8470,1881930,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230717,8500,8585,8405,8465,1786220,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230718,8420,8430,7860,7940,5172488,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230719,7800,7950,7480,7480,5560753,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230720,7690,7790,7325,7400,5111118,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230721,7680,7710,7135,7235,5271771,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230724,7225,7340,7045,7095,5613969,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230725,7090,7210,6535,6635,7231099,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230726,6545,7215,5815,7185,17865804,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230727,7145,7800,6980,7705,14915686,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230728,7790,7905,7065,7110,9043682,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230731,6970,6980,6555,6630,6794787,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230801,6500,6890,6335,6685,8725009,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230802,6855,7295,6695,7275,9444734,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230803,7195,7425,6850,6860,11670570,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230804,6845,7045,6810,7005,5754103,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230807,7135,7635,7110,7570,9077556,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230808,7470,7760,7420,7580,8967395,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230809,7590,7650,7095,7210,6330108,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230810,7320,7460,7085,7160,5714928,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230811,7155,7380,7095,7295,5750682,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230814,7395,7760,7380,7570,7145500,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230816,7740,7985,7615,7970,7011232,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230817,8030,8130,7550,7610,8384285,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230818,7730,7940,7650,7815,7902424,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230821,7685,7715,7335,7460,6494524,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230822,7240,7450,7210,7305,5456093,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230823,7365,7700,7360,7610,5298105,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230824,7335,7460,7200,7245,4751013,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230825,7540,7570,7225,7250,5894291,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230828,7090,7275,7065,7145,3240228,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230829,7115,7270,7020,7100,5079787,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230830,6920,7070,6920,7020,3335568,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230831,7000,7165,6930,7025,4173010,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230901,7060,7250,7045,7235,4734729,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230904,7315,7445,7210,7305,5543295,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230905,7350,7520,7330,7400,4726944,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230906,7355,7550,7260,7545,4845732,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230907,7630,7825,7470,7790,6646321,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230908,7745,7875,7605,7605,4804472,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230911,7530,7815,7525,7700,3849065,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230912,7580,7885,7540,7855,4183254,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230913,7880,8120,7840,8095,4567214,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230914,8005,8040,7750,7775,3739810,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230915,7770,7880,7710,7775,3603612,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230918,7965,8000,7785,7905,4021018,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230919,7915,8065,7800,8010,2749813,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230920,8010,8135,7895,7905,3879976,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230921,8025,8330,7940,8270,5384839,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230922,8425,8580,8270,8295,5775941,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230925,8290,8640,8250,8630,4179368,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230926,8595,8890,8550,8865,4859084,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20230927,9035,9045,8560,8595,5048653,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20231004,8850,9345,8840,9320,3324853,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20231005,9005,9395,8850,9385,5508560,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20231006,9315,9315,9015,9095,3955686,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20231010,8900,9635,8890,9610,6152486,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20231011,9310,9335,8840,8990,4781464,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20231012,8795,8870,8500,8505,4821768,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20231013,8610,8925,8535,8805,4317552,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20231016,9095,9305,8895,8970,4965506,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20231017,8790,8905,8630,8805,4256046,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
20231018,8915,9130,8815,9085,4015801,Q530107,Q530107,삼성 인버스 2X 코스닥150 선물 ETN,D
