date,open,high,low,close,volume,ticker,code,name,interval
20171121,10050,10080,10020,10045,1065113,278530,278530,KODEX 200TR,D
20171122,10090,10145,10080,10105,1085828,278530,278530,KODEX 200TR,D
20171123,10120,10120,10060,10075,844473,278530,278530,KODEX 200TR,D
20171124,10075,10100,10050,10100,1187356,278530,278530,KODEX 200TR,D
20171127,10100,10105,9915,9925,1580152,278530,278530,KODEX 200TR,D
20171128,9920,9970,9895,9940,2813229,278530,278530,KODEX 200TR,D
20171129,9975,10000,9940,9960,1235645,278530,278530,KODEX 200TR,D
20171130,9885,9915,9790,9800,1141143,278530,278530,KODEX 200TR,D
20171201,9820,9830,9770,9790,878667,278530,278530,KODEX 200TR,D
20171204,9820,9870,9785,9865,1826078,278530,278530,KODEX 200TR,D
20171205,9865,9935,9865,9910,405507,278530,278530,KODEX 200TR,D
20171206,9910,9910,9780,9780,841054,278530,278530,KODEX 200TR,D
20171207,9785,9795,9710,9750,1263169,278530,278530,KODEX 200TR,D
20171208,9780,9805,9745,9785,868271,278530,278530,KODEX 200TR,D
20171211,9795,9800,9745,9790,970536,278530,278530,KODEX 200TR,D
20171212,9770,9775,9735,9750,967740,278530,278530,KODEX 200TR,D
20171213,9750,9835,9735,9820,1360808,278530,278530,KODEX 200TR,D
20171214,9855,9970,9835,9890,1665512,278530,278530,KODEX 200TR,D
20171215,9880,9890,9800,9820,2614309,278530,278530,KODEX 200TR,D
20171218,9825,9850,9810,9830,1762448,278530,278530,KODEX 200TR,D
20171219,9885,9910,9810,9835,1496604,278530,278530,KODEX 200TR,D
20171220,9820,9855,9810,9815,1511012,278530,278530,KODEX 200TR,D
20171221,9800,9800,9635,9635,2482439,278530,278530,KODEX 200TR,D
20171222,9645,9695,9625,9685,1881811,278530,278530,KODEX 200TR,D
20171226,9705,9735,9630,9630,2860460,278530,278530,KODEX 200TR,D
20171227,9665,9740,9650,9735,2555817,278530,278530,KODEX 200TR,D
20171228,9745,9895,9745,9895,717868,278530,278530,KODEX 200TR,D
20180102,9910,9930,9870,9915,869954,278530,278530,KODEX 200TR,D
20180103,9945,9980,9930,9960,915997,278530,278530,KODEX 200TR,D
20180104,10005,10005,9875,9875,299462,278530,278530,KODEX 200TR,D
20180105,9915,10005,9910,10005,806660,278530,278530,KODEX 200TR,D
20180108,10070,10095,9990,10075,1138374,278530,278530,KODEX 200TR,D
20180109,10075,10120,10000,10045,1890614,278530,278530,KODEX 200TR,D
20180110,10065,10065,9965,9975,643199,278530,278530,KODEX 200TR,D
20180111,9965,9980,9900,9925,1057044,278530,278530,KODEX 200TR,D
20180112,9975,9975,9875,9945,1090017,278530,278530,KODEX 200TR,D
20180115,9990,10005,9930,9965,280985,278530,278530,KODEX 200TR,D
20180116,9970,10050,9945,10035,300835,278530,278530,KODEX 200TR,D
20180117,10025,10045,9990,10020,441754,278530,278530,KODEX 200TR,D
20180118,10065,10095,10005,10020,1339283,278530,278530,KODEX 200TR,D
20180119,10025,10050,10005,10020,1051781,278530,278530,KODEX 200TR,D
20180122,10000,10000,9885,9930,320481,278530,278530,KODEX 200TR,D
20180123,9975,10060,9955,10060,372266,278530,278530,KODEX 200TR,D
20180124,10055,10120,10055,10075,472164,278530,278530,KODEX 200TR,D
20180125,10050,10185,10050,10160,422962,278530,278530,KODEX 200TR,D
20180126,10160,10200,10135,10200,515614,278530,278530,KODEX 200TR,D
20180129,10260,10325,10260,10290,362439,278530,278530,KODEX 200TR,D
20180130,10275,10290,10150,10160,748217,278530,278530,KODEX 200TR,D
20180131,10115,10300,10110,10165,954046,278530,278530,KODEX 200TR,D
20180201,10175,10220,10135,10160,468425,278530,278530,KODEX 200TR,D
20180202,10130,10130,9940,9960,799522,278530,278530,KODEX 200TR,D
20180205,9835,9875,9775,9850,1946400,278530,278530,KODEX 200TR,D
20180206,9655,9710,9525,9700,1984241,278530,278530,KODEX 200TR,D
20180207,9810,9810,9455,9455,398247,278530,278530,KODEX 200TR,D
20180208,9470,9565,9430,9515,157839,278530,278530,KODEX 200TR,D
20180209,9275,9315,9240,9280,5072335,278530,278530,KODEX 200TR,D
20180212,9330,9425,9290,9385,7250751,278530,278530,KODEX 200TR,D
20180213,9450,9560,9405,9460,439506,278530,278530,KODEX 200TR,D
20180214,9535,9590,9525,9575,208757,278530,278530,KODEX 200TR,D
20180219,9705,9705,9575,9640,269469,278530,278530,KODEX 200TR,D
20180220,9605,9605,9500,9530,519916,278530,278530,KODEX 200TR,D
20180221,9475,9580,9465,9565,5127653,278530,278530,KODEX 200TR,D
20180222,9510,9530,9470,9515,145998,278530,278530,KODEX 200TR,D
20180223,9550,9655,9550,9650,370416,278530,278530,KODEX 200TR,D
20180226,9670,9685,9625,9670,339018,278530,278530,KODEX 200TR,D
20180227,9730,9760,9650,9650,275790,278530,278530,KODEX 200TR,D
20180228,9615,9655,9515,9530,181691,278530,278530,KODEX 200TR,D
20180302,9435,9435,9340,9390,304306,278530,278530,KODEX 200TR,D
20180305,9390,9390,9265,9265,5257054,278530,278530,KODEX 200TR,D
20180306,9365,9455,9365,9455,331037,278530,278530,KODEX 200TR,D
20180307,9495,9565,9400,9470,416604,278530,278530,KODEX 200TR,D
20180308,9530,9560,9470,9560,2469817,278530,278530,KODEX 200TR,D
20180309,9615,9755,9585,9625,1060530,278530,278530,KODEX 200TR,D
20180312,9765,9795,9725,9760,1604395,278530,278530,KODEX 200TR,D
20180313,9765,9810,9750,9810,363193,278530,278530,KODEX 200TR,D
20180314,9750,9805,9745,9805,114319,278530,278530,KODEX 200TR,D
20180315,9810,9840,9735,9820,143886,278530,278530,KODEX 200TR,D
20180316,9820,9825,9750,9820,88437,278530,278530,KODEX 200TR,D
20180319,9800,9815,9725,9750,179834,278530,278530,KODEX 200TR,D
20180320,9690,9785,9670,9785,2053458,278530,278530,KODEX 200TR,D
20180321,9795,9820,9780,9805,1145493,278530,278530,KODEX 200TR,D
20180322,9810,9890,9800,9840,2473622,278530,278530,KODEX 200TR,D
20180323,9635,9655,9495,9510,8150524,278530,278530,KODEX 200TR,D
20180326,9490,9590,9445,9590,11928607,278530,278530,KODEX 200TR,D
20180327,9655,9665,9615,9640,3997069,278530,278530,KODEX 200TR,D
20180328,9525,9535,9455,9505,1741951,278530,278530,KODEX 200TR,D
20180329,9520,9605,9490,9590,2959377,278530,278530,KODEX 200TR,D
20180330,9665,9680,9625,9625,3119363,278530,278530,KODEX 200TR,D
20180402,9620,9690,9585,9590,211748,278530,278530,KODEX 200TR,D
20180403,9500,9575,9475,9575,25372896,278530,278530,KODEX 200TR,D
20180404,9580,9580,9415,9420,153686,278530,278530,KODEX 200TR,D
20180405,9490,9595,9480,9565,72865,278530,278530,KODEX 200TR,D
20180406,9485,9530,9460,9515,147423,278530,278530,KODEX 200TR,D
20180409,9495,9590,9490,9580,892084,278530,278530,KODEX 200TR,D
20180410,9540,9620,9465,9590,857200,278530,278530,KODEX 200TR,D
20180411,9590,9620,9550,9555,3323067,278530,278530,KODEX 200TR,D
20180412,9585,9610,9560,9560,2415401,278530,278530,KODEX 200TR,D
20180413,9590,9630,9580,9620,914755,278530,278530,KODEX 200TR,D
20180416,9655,9660,9600,9630,3152567,278530,278530,KODEX 200TR,D
20180417,9635,9650,9595,9610,508887,278530,278530,KODEX 200TR,D
20180418,9670,9750,9670,9725,122290,278530,278530,KODEX 200TR,D
20180419,9760,9785,9725,9760,103119,278530,278530,KODEX 200TR,D
20180420,9715,9745,9695,9700,155639,278530,278530,KODEX 200TR,D
20180423,9670,9715,9670,9705,3771680,278530,278530,KODEX 200TR,D
20180424,9705,9705,9605,9655,147532,278530,278530,KODEX 200TR,D
20180425,9575,9595,9535,9590,95715,278530,278530,KODEX 200TR,D
20180426,9615,9740,9610,9710,415745,278530,278530,KODEX 200TR,D
20180427,9810,9860,9760,9800,732304,278530,278530,KODEX 200TR,D
20180430,9835,9865,9805,9855,575487,278530,278530,KODEX 200TR,D
20180502,9840,9840,9770,9770,733319,278530,278530,KODEX 200TR,D
20180503,9765,9780,9730,9750,250547,278530,278530,KODEX 200TR,D
20180504,9755,9755,9680,9680,1411367,278530,278530,KODEX 200TR,D
20180508,9715,9750,9625,9640,1247410,278530,278530,KODEX 200TR,D
20180509,9625,9650,9550,9605,722250,278530,278530,KODEX 200TR,D
20180510,9650,9680,9630,9665,658614,278530,278530,KODEX 200TR,D
20180511,9710,9765,9710,9735,325466,278530,278530,KODEX 200TR,D
20180514,9755,9755,9690,9710,500216,278530,278530,KODEX 200TR,D
20180515,9710,9720,9605,9625,686014,278530,278530,KODEX 200TR,D
20180516,9580,9670,9580,9650,713642,278530,278530,KODEX 200TR,D
20180517,9705,9705,9610,9615,13562,278530,278530,KODEX 200TR,D
20180518,9630,9645,9615,9645,1047,278530,278530,KODEX 200TR,D
20180521,9630,9680,9580,9665,103321,278530,278530,KODEX 200TR,D
20180523,9655,9730,9655,9730,249144,278530,278530,KODEX 200TR,D
20180524,9730,9730,9670,9700,796,278530,278530,KODEX 200TR,D
