date,open,high,low,close,volume,ticker,code,name,interval
19961226,209634,209634,209634,209634,0,000660,000660,SK하이닉스,D
19961227,209634,209634,209634,209634,0,000660,000660,SK하이닉스,D
19970116,190493,198696,183201,190493,211182,000660,000660,SK하이닉스,D
19970117,191404,194139,186847,187759,23948,000660,000660,SK하이닉스,D
19970118,191404,193227,189582,191404,17227,000660,000660,SK하이닉스,D
19970120,192316,205988,192316,205988,35556,000660,000660,SK하이닉스,D
19970121,214191,222394,207811,212368,176245,000660,000660,SK하이닉스,D
19970122,209634,217837,205988,207811,36209,000660,000660,SK하이닉스,D
19970123,207811,211456,198696,204165,34920,000660,000660,SK하이닉스,D
19970124,200519,207811,196873,204165,18501,000660,000660,SK하이닉스,D
19970125,206899,217837,206899,213279,15786,000660,000660,SK하이닉스,D
19970127,216014,216925,205076,208722,95018,000660,000660,SK하이닉스,D
19970128,206899,225128,205076,224217,47062,000660,000660,SK하이닉스,D
19970129,221482,230597,220571,224217,34157,000660,000660,SK하이닉스,D
19970130,224217,226951,218748,223305,19229,000660,000660,SK하이닉스,D
19970131,223305,226040,221482,222394,26936,000660,000660,SK하이닉스,D
19970201,222394,222394,217837,218748,5923,000660,000660,SK하이닉스,D
19970203,218748,223305,216925,218748,8638,000660,000660,SK하이닉스,D
19970204,219659,232420,218748,226951,20639,000660,000660,SK하이닉스,D
19970205,228774,230597,223305,225128,18835,000660,000660,SK하이닉스,D
19970206,225128,225128,219659,223305,5336,000660,000660,SK하이닉스,D
19970210,223305,229685,223305,229685,15997,000660,000660,SK하이닉스,D
19970211,226040,227863,224217,227863,7778,000660,000660,SK하이닉스,D
19970212,223305,236977,223305,236977,28084,000660,000660,SK하이닉스,D
19970213,236977,255206,228774,255206,24131,000660,000660,SK하이닉스,D
19970214,258852,275258,257029,275258,43663,000660,000660,SK하이닉스,D
19970215,282550,297133,280727,297133,9148,000660,000660,SK하이닉스,D
19970217,297133,316273,287107,297133,37292,000660,000660,SK하이닉스,D
19970218,297133,298956,273435,273435,24306,000660,000660,SK하이닉스,D
19970219,277992,295310,270701,295310,18802,000660,000660,SK하이닉스,D
19970220,299867,302602,284373,295310,19988,000660,000660,SK하이닉스,D
19970221,291664,295310,273435,273435,26566,000660,000660,SK하이닉스,D
19970222,270701,281638,260675,278904,11838,000660,000660,SK하이닉스,D
19970224,280727,294399,278904,288018,5702,000660,000660,SK하이닉스,D
19970225,282550,310805,282550,310805,23346,000660,000660,SK하이닉스,D
19970226,300779,335414,300779,330857,26083,000660,000660,SK하이닉스,D
19970227,328122,338148,319919,337237,22198,000660,000660,SK하이닉스,D
19970228,339971,344528,328122,328122,164169,000660,000660,SK하이닉스,D
19970303,331768,339060,329034,329945,5873,000660,000660,SK하이닉스,D
19970304,329945,331768,311716,318096,7189,000660,000660,SK하이닉스,D
19970305,319008,319919,298044,300779,13887,000660,000660,SK하이닉스,D
19970306,300779,309893,298956,302602,9933,000660,000660,SK하이닉스,D
19970307,305336,311716,300779,302602,7212,000660,000660,SK하이닉스,D
19970308,303513,307159,296221,296221,2355,000660,000660,SK하이닉스,D
19970310,288018,298956,288018,294399,20536,000660,000660,SK하이닉스,D
19970311,294399,294399,288018,291664,3235,000660,000660,SK하이닉스,D
19970312,291664,309893,291664,309893,11308,000660,000660,SK하이닉스,D
19970313,307159,308982,291664,294399,37827,000660,000660,SK하이닉스,D
19970314,298044,298956,284373,288018,29323,000660,000660,SK하이닉스,D
19970315,287107,293487,286196,291664,4904,000660,000660,SK하이닉스,D
19970317,289841,305336,289841,304425,64361,000660,000660,SK하이닉스,D
19970318,304425,308982,291664,300779,10253,000660,000660,SK하이닉스,D
19970319,300779,300779,291664,296221,3526,000660,000660,SK하이닉스,D
19970320,296221,303513,291664,296221,6014,000660,000660,SK하이닉스,D
19970321,292576,302602,292576,301690,7742,000660,000660,SK하이닉스,D
19970322,301690,305336,298044,298044,1649,000660,000660,SK하이닉스,D
19970324,306247,314451,300779,309893,8149,000660,000660,SK하이닉스,D
19970325,314451,334502,313539,334502,20333,000660,000660,SK하이닉스,D
19970326,346351,360935,334502,353643,26349,000660,000660,SK하이닉스,D
19970327,347263,357289,341794,344528,15764,000660,000660,SK하이닉스,D
19970328,349086,370961,347263,353643,33692,000660,000660,SK하이닉스,D
19970329,352732,360023,346351,355466,13437,000660,000660,SK하이닉스,D
19970331,360023,369138,349997,369138,20132,000660,000660,SK하이닉스,D
19970401,355466,364580,351820,355466,8603,000660,000660,SK하이닉스,D
19970402,355466,360935,341794,355466,15943,000660,000660,SK하이닉스,D
19970403,360023,362757,348174,350909,8690,000660,000660,SK하이닉스,D
19970404,350909,356377,350909,352732,15558,000660,000660,SK하이닉스,D
19970407,352732,371872,350909,363669,17145,000660,000660,SK하이닉스,D
19970408,369138,379164,364580,369138,32424,000660,000660,SK하이닉스,D
19970409,364580,398304,364580,381898,61298,000660,000660,SK하이닉스,D
19970410,380987,381898,367315,367315,14683,000660,000660,SK하이닉스,D
19970411,364580,371872,360935,368226,10045,000660,000660,SK하이닉스,D
19970412,370961,376429,360935,360935,4490,000660,000660,SK하이닉스,D
19970414,360935,378252,360935,373695,10667,000660,000660,SK하이닉스,D
19970415,375518,378252,364580,364580,7991,000660,000660,SK하이닉스,D
19970416,360023,364580,349997,349997,10388,000660,000660,SK하이닉스,D
19970417,349997,349997,328122,331768,31627,000660,000660,SK하이닉스,D
19970418,338148,343617,325388,331768,15725,000660,000660,SK하이닉스,D
19970419,339060,340883,332680,339971,4769,000660,000660,SK하이닉스,D
19970421,341794,348174,338148,338148,8274,000660,000660,SK하이닉스,D
19970422,328122,337237,328122,329945,4798,000660,000660,SK하이닉스,D
19970423,323565,337237,320831,326299,4387,000660,000660,SK하이닉스,D
19970424,328122,330857,324476,326299,6987,000660,000660,SK하이닉스,D
19970425,328122,329945,321742,323565,11788,000660,000660,SK하이닉스,D
19970426,328122,332680,324476,328122,3623,000660,000660,SK하이닉스,D
19970428,330857,335414,314451,315362,9308,000660,000660,SK하이닉스,D
19970429,323565,328122,317185,327211,8253,000660,000660,SK하이닉스,D
