date,open,high,low,close,volume,ticker,code,name,interval
20100909,8508,8512,8455,8471,998,117680,117680,KODEX 철강,D
20100910,8496,8618,8471,8492,5423,117680,117680,KODEX 철강,D
20100913,8573,8683,8561,8671,3068,117680,117680,KODEX 철강,D
20100914,8704,8724,8626,8655,174510,117680,117680,KODEX 철강,D
20100915,8724,8724,8643,8716,2478,117680,117680,KODEX 철강,D
20100916,8716,8716,8541,8541,261701,117680,117680,KODEX 철강,D
20100917,8541,8602,8528,8602,87103,117680,117680,KODEX 철강,D
20100920,8528,8590,8435,8581,87336,117680,117680,KODEX 철강,D
20100924,8708,8716,8606,8692,1089,117680,117680,KODEX 철강,D
20100927,8965,8965,7909,8887,3565,117680,117680,KODEX 철강,D
20100928,8887,9038,8887,9030,874,117680,117680,KODEX 철강,D
20100929,9014,9071,8952,8985,88876,117680,117680,KODEX 철강,D
20100930,8985,9063,8965,9054,2317,117680,117680,KODEX 철강,D
20101001,9046,9071,8969,9026,1995,117680,117680,KODEX 철강,D
20101004,9030,9030,8818,8818,260521,117680,117680,KODEX 철강,D
20101005,8818,8908,8765,8789,1499,117680,117680,KODEX 철강,D
20101006,8708,9079,8708,9079,3274,117680,117680,KODEX 철강,D
20101007,9079,9185,8993,9063,5029,117680,117680,KODEX 철강,D
20101008,9213,9389,9050,9071,5065,117680,117680,KODEX 철강,D
20101011,9372,9372,9030,9083,6306,117680,117680,KODEX 철강,D
20101012,9328,9328,8904,9050,3301,117680,117680,KODEX 철강,D
20101013,9050,9050,8802,8948,175181,117680,117680,KODEX 철강,D
20101014,8985,8989,8846,8936,2806,117680,117680,KODEX 철강,D
20101015,8997,8997,8908,8916,1353,117680,117680,KODEX 철강,D
20101018,8916,8969,8875,8883,816,117680,117680,KODEX 철강,D
20101019,8863,8871,8626,8626,90494,117680,117680,KODEX 철강,D
20101020,8626,8626,8459,8618,2024,117680,117680,KODEX 철강,D
20101021,8920,8920,8475,8553,3157,117680,117680,KODEX 철강,D
20101022,8553,8724,8553,8724,1813,117680,117680,KODEX 철강,D
20101025,8863,8863,8687,8757,2684,117680,117680,KODEX 철강,D
20101026,8965,8965,8765,8867,2277,117680,117680,KODEX 철강,D
20101027,8842,8842,8626,8732,3442,117680,117680,KODEX 철강,D
20101028,8606,8667,8500,8500,2934,117680,117680,KODEX 철강,D
20101029,8500,8545,8422,8484,2638,117680,117680,KODEX 철강,D
20101101,8484,8643,8431,8643,2359,117680,117680,KODEX 철강,D
20101102,8643,8781,8643,8781,4316,117680,117680,KODEX 철강,D
20101103,8757,8920,8757,8871,5164,117680,117680,KODEX 철강,D
20101104,8867,8887,8822,8846,2348,117680,117680,KODEX 철강,D
20101105,8912,9030,8912,8928,6102,117680,117680,KODEX 철강,D
20101108,8936,9169,8936,9169,7233,117680,117680,KODEX 철강,D
20101109,9169,9169,9046,9132,2174,117680,117680,KODEX 철강,D
20101110,9132,9254,9132,9254,1736,117680,117680,KODEX 철강,D
20101111,9262,9336,9181,9222,1302,117680,117680,KODEX 철강,D
20101112,9222,9254,8883,8916,30056,117680,117680,KODEX 철강,D
20101115,8916,8916,8716,8822,1406,117680,117680,KODEX 철강,D
20101116,9364,9364,8757,8789,1096,117680,117680,KODEX 철강,D
20101117,8561,8818,8561,8781,987,117680,117680,KODEX 철강,D
20101118,8781,8985,8781,8985,452,117680,117680,KODEX 철강,D
20101119,8989,9022,8826,8912,1502,117680,117680,KODEX 철강,D
20101122,8940,9026,8879,8887,1265,117680,117680,KODEX 철강,D
20101123,8912,8912,8732,8802,1246,117680,117680,KODEX 철강,D
20101124,8724,8851,8687,8806,884,117680,117680,KODEX 철강,D
20101125,8806,8806,8708,8732,613,117680,117680,KODEX 철강,D
20101126,8883,8883,8634,8667,1082,117680,117680,KODEX 철강,D
20101129,8667,8724,8602,8602,351,117680,117680,KODEX 철강,D
20101130,8634,8749,8634,8749,1659,117680,117680,KODEX 철강,D
20101201,8749,8846,8749,8814,458,117680,117680,KODEX 철강,D
20101202,8891,8948,8846,8948,1082,117680,117680,KODEX 철강,D
20101203,8952,8957,8793,8793,550,117680,117680,KODEX 철강,D
20101206,8952,8952,8659,8704,1236,117680,117680,KODEX 철강,D
20101207,8643,9010,8643,8993,1157,117680,117680,KODEX 철강,D
20101208,8993,9001,8924,8977,1140,117680,117680,KODEX 철강,D
20101209,9050,9091,9018,9091,571,117680,117680,KODEX 철강,D
20101210,9091,9132,9091,9132,2450,117680,117680,KODEX 철강,D
20101213,9132,9152,9120,9140,2479,117680,117680,KODEX 철강,D
20101214,9336,9336,9148,9181,6379,117680,117680,KODEX 철강,D
20101215,9054,9283,9054,9283,6967,117680,117680,KODEX 철강,D
20101216,9381,9381,9201,9250,3133,117680,117680,KODEX 철강,D
20101217,9054,9295,9054,9250,2118,117680,117680,KODEX 철강,D
20101220,9254,9254,9075,9193,34936,117680,117680,KODEX 철강,D
20101221,9083,9621,9083,9597,4930,117680,117680,KODEX 철강,D
20101222,9625,9662,9515,9535,9068,117680,117680,KODEX 철강,D
20101223,9376,9568,9376,9458,4816,117680,117680,KODEX 철강,D
20101224,9381,9470,9376,9466,31717,117680,117680,KODEX 철강,D
20101227,9593,9593,9315,9340,9007,117680,117680,KODEX 철강,D
20101228,9185,9466,9185,9454,1001,117680,117680,KODEX 철강,D
20101229,9617,9617,9507,9535,1152,117680,117680,KODEX 철강,D
20101230,9434,9580,9434,9548,1422,117680,117680,KODEX 철강,D
20110103,9540,9699,9540,9666,3951,117680,117680,KODEX 철강,D
20110104,9743,9866,9711,9866,8165,117680,117680,KODEX 철강,D
20110105,11321,11321,9784,9947,5772,117680,117680,KODEX 철강,D
20110106,10029,10045,9890,9923,5932,117680,117680,KODEX 철강,D
20110107,9923,9939,9756,9821,7922,117680,117680,KODEX 철강,D
20110110,9821,9821,9727,9784,2045,117680,117680,KODEX 철강,D
20110111,9805,10012,9731,10012,42510,117680,117680,KODEX 철강,D
20110112,10029,10192,10029,10192,3470,117680,117680,KODEX 철강,D
20110113,10123,10127,10004,10094,20103,117680,117680,KODEX 철강,D
20110114,9992,10094,9862,10090,11303,117680,117680,KODEX 철강,D
20110117,10025,10025,9731,9800,64290,117680,117680,KODEX 철강,D
20110118,9906,9906,9703,9862,89445,117680,117680,KODEX 철강,D
20110119,9784,10012,9768,9931,90659,117680,117680,KODEX 철강,D
20110120,9931,9947,9878,9894,88476,117680,117680,KODEX 철강,D
20110121,9788,9943,9674,9674,90445,117680,117680,KODEX 철강,D
20110124,9544,9858,9544,9858,4357,117680,117680,KODEX 철강,D
20110125,9898,9943,9829,9939,4893,117680,117680,KODEX 철강,D
20110126,9943,9968,9858,9927,930,117680,117680,KODEX 철강,D
20110127,9927,10033,9898,10033,15984,117680,117680,KODEX 철강,D
20110128,10033,10033,9837,9882,87810,117680,117680,KODEX 철강,D
20110131,9703,9972,9703,9878,4612,117680,117680,KODEX 철강,D
20110201,9890,10029,9862,9862,4229,117680,117680,KODEX 철강,D
20110207,9915,10184,9915,10151,23223,117680,117680,KODEX 철강,D
20110208,10151,10347,10102,10273,8216,117680,117680,KODEX 철강,D
20110209,10273,10424,10273,10355,13485,117680,117680,KODEX 철강,D
20110210,10355,10526,10200,10355,100118,117680,117680,KODEX 철강,D
20110211,10355,10355,10029,10045,178312,117680,117680,KODEX 철강,D
20110214,10045,11496,9902,11496,68715,117680,117680,KODEX 철강,D
20110215,10840,10840,10127,10298,108209,117680,117680,KODEX 철강,D
20110216,10127,10428,10127,10339,6062,117680,117680,KODEX 철강,D
20110217,10428,10428,10045,10216,3105,117680,117680,KODEX 철강,D
20110218,10428,10428,10110,10355,7216,117680,117680,KODEX 철강,D
20110221,10282,10355,10147,10184,88665,117680,117680,KODEX 철강,D
20110222,10408,10408,9947,10070,18496,117680,117680,KODEX 철강,D
20110223,10061,10074,9817,9898,17966,117680,117680,KODEX 철강,D
20110224,10135,10135,9752,9752,89401,117680,117680,KODEX 철강,D
20110225,10118,10118,9747,10070,3587,117680,117680,KODEX 철강,D
20110228,9878,9996,9784,9821,7042,117680,117680,KODEX 철강,D
20110302,9784,9943,9776,9931,2208,117680,117680,KODEX 철강,D
20110303,9964,10025,9927,10025,8321,117680,117680,KODEX 철강,D
20110304,10049,10110,9931,10029,5939,117680,117680,KODEX 철강,D
20110307,10029,10074,9878,9931,2820,117680,117680,KODEX 철강,D
20110308,10180,10180,9931,10155,2966,117680,117680,KODEX 철강,D
20110309,10155,10196,9996,10045,7494,117680,117680,KODEX 철강,D
20110310,10070,10070,9951,10029,3908,117680,117680,KODEX 철강,D
20110311,10021,10025,9792,10025,1552,117680,117680,KODEX 철강,D
20110314,11007,11007,10070,10510,41463,117680,117680,KODEX 철강,D
20110315,10510,10510,9788,10180,21582,117680,117680,KODEX 철강,D
20110316,10180,10318,10029,10102,10825,117680,117680,KODEX 철강,D
20110317,9809,10212,9809,10208,12215,117680,117680,KODEX 철강,D
20110318,10273,10461,10249,10461,958889,117680,117680,KODEX 철강,D
20110321,11293,11293,10449,10449,11030,117680,117680,KODEX 철강,D
20110322,10522,10640,10441,10583,21679,117680,117680,KODEX 철강,D
20110323,10600,10795,10600,10750,10906,117680,117680,KODEX 철강,D
20110324,10836,10913,10783,10828,11709,117680,117680,KODEX 철강,D
20110325,10926,11048,10812,10816,93675,117680,117680,KODEX 철강,D
20110328,10926,11048,10738,11048,7947,117680,117680,KODEX 철강,D
20110329,11089,11252,11032,11252,14421,117680,117680,KODEX 철강,D
20110330,11256,11289,11187,11248,20509,117680,117680,KODEX 철강,D
20110331,11252,11415,11015,11105,27330,117680,117680,KODEX 철강,D
20110401,11211,11403,11077,11390,94896,117680,117680,KODEX 철강,D
20110404,11554,11554,11256,11403,15419,117680,117680,KODEX 철강,D
20110405,11403,11456,11309,11395,8637,117680,117680,KODEX 철강,D
20110406,11407,11806,11403,11688,17752,117680,117680,KODEX 철강,D
20110407,11782,11872,11656,11819,42221,117680,117680,KODEX 철강,D
20110408,11819,11957,11782,11843,17587,117680,117680,KODEX 철강,D
20110411,11843,12067,11843,11986,17302,117680,117680,KODEX 철강,D
20110412,11986,11986,11709,11709,30531,117680,117680,KODEX 철강,D
20110413,11709,11851,11545,11823,104693,117680,117680,KODEX 철강,D
20110414,11847,11986,11782,11921,12830,117680,117680,KODEX 철강,D
20110415,11925,12063,11921,12027,9532,117680,117680,KODEX 철강,D
20110418,12035,12230,11782,11945,26117,117680,117680,KODEX 철강,D
20110419,11863,12194,11863,11868,18894,117680,117680,KODEX 철강,D
20110420,11908,12336,11908,12283,13832,117680,117680,KODEX 철강,D
20110421,12287,12557,12251,12357,113258,117680,117680,KODEX 철강,D
20110422,12711,12711,12222,12222,13930,117680,117680,KODEX 철강,D
20110425,12312,12638,12304,12638,23632,117680,117680,KODEX 철강,D
20110426,12801,12801,12190,12271,42415,117680,117680,KODEX 철강,D
20110427,12516,12516,11925,12096,30945,117680,117680,KODEX 철강,D
20110428,12284,12284,11961,12043,7560,117680,117680,KODEX 철강,D
20110429,11977,12190,11477,11588,37690,117680,117680,KODEX 철강,D
20110502,11588,11895,11456,11891,43769,117680,117680,KODEX 철강,D
20110503,12051,12051,11620,11678,15604,117680,117680,KODEX 철강,D
20110504,11788,11833,11567,11833,16350,117680,117680,KODEX 철강,D
20110506,11780,11780,11075,11342,441008,117680,117680,KODEX 철강,D
20110509,11342,11342,11096,11198,4307,117680,117680,KODEX 철강,D
20110511,11337,11497,11325,11387,98048,117680,117680,KODEX 철강,D
20110512,11387,11387,10960,10960,8011,117680,117680,KODEX 철강,D
20110513,11096,11096,10792,10981,9632,117680,117680,KODEX 철강,D
20110516,10981,10981,10727,10727,8066,117680,117680,KODEX 철강,D
20110517,10669,10854,10669,10706,5024,117680,117680,KODEX 철강,D
20110518,10706,11120,10706,11120,2550,117680,117680,KODEX 철강,D
20110519,11178,11178,10821,10842,3098,117680,117680,KODEX 철강,D
20110520,10821,11030,10821,10960,2254,117680,117680,KODEX 철강,D
20110523,10882,10887,10714,10727,3789,117680,117680,KODEX 철강,D
20110524,10485,10903,10485,10801,4697,117680,117680,KODEX 철강,D
20110525,10805,10948,10575,10628,3542,117680,117680,KODEX 철강,D
20110526,10690,10891,10690,10891,4050,117680,117680,KODEX 철강,D
20110527,11100,11100,10801,10801,4322,117680,117680,KODEX 철강,D
20110530,11014,11014,10801,10825,3814,117680,117680,KODEX 철강,D
20110531,10874,11190,10874,11190,11107,117680,117680,KODEX 철강,D
20110601,11165,11526,11038,11153,6231,117680,117680,KODEX 철강,D
20110602,11149,11149,10776,10936,4754,117680,117680,KODEX 철강,D
20110603,10903,10928,10649,10698,15016,117680,117680,KODEX 철강,D
20110607,10657,10739,10538,10571,3033,117680,117680,KODEX 철강,D
20110608,10555,10842,10555,10747,7953,117680,117680,KODEX 철강,D
20110609,10710,11026,10698,11026,1807,117680,117680,KODEX 철강,D
20110610,11108,11112,10780,10813,258786,117680,117680,KODEX 철강,D
20110613,10632,10923,10632,10739,1399,117680,117680,KODEX 철강,D
20110614,10772,11055,10772,11034,3677,117680,117680,KODEX 철강,D
20110615,11034,11182,10903,11042,175588,117680,117680,KODEX 철강,D
20110616,11038,11038,10784,10821,3980,117680,117680,KODEX 철강,D
20110617,10821,10993,10755,10878,4108,117680,117680,KODEX 철강,D
20110620,10887,11231,10887,11153,6229,117680,117680,KODEX 철강,D
20110621,11477,11477,11231,11403,4738,117680,117680,KODEX 철강,D
20110622,11407,11473,11272,11436,5291,117680,117680,KODEX 철강,D
20110623,11378,11436,11284,11436,1819,117680,117680,KODEX 철강,D
20110624,11419,11592,10657,11555,16251,117680,117680,KODEX 철강,D
20110627,11555,11555,11251,11342,3297,117680,117680,KODEX 철강,D
20110628,11342,11415,11145,11206,3641,117680,117680,KODEX 철강,D
20110629,11456,11456,11305,11391,6330,117680,117680,KODEX 철강,D
20110630,11452,11674,11424,11670,10395,117680,117680,KODEX 철강,D
20110701,11674,11674,11583,11608,6091,117680,117680,KODEX 철강,D
20110704,11616,11706,11567,11629,6025,117680,117680,KODEX 철강,D
20110705,11706,11846,11694,11825,8029,117680,117680,KODEX 철강,D
20110706,11879,11956,11813,11936,6777,117680,117680,KODEX 철강,D
20110707,11911,12092,11911,12051,20299,117680,117680,KODEX 철강,D
20110708,12051,12120,11965,11993,9302,117680,117680,KODEX 철강,D
20110711,11911,12051,11895,11985,5260,117680,117680,KODEX 철강,D
20110712,11977,11977,11522,11608,6106,117680,117680,KODEX 철강,D
20110713,11522,11768,11522,11711,347370,117680,117680,KODEX 철강,D
20110714,11711,11874,11645,11645,16325,117680,117680,KODEX 철강,D
